miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	83171	9448.134263	N
hsa-let-7a-2	83446	9479.373961	Y
hsa-let-7a-3	83402	9474.375609	N
hsa-let-7b	55249	6276.225726	N
hsa-let-7c	126744	14397.979212	Y
hsa-let-7d	3118	354.201376	N
hsa-let-7e	17054	1937.315672	N
hsa-let-7f-1	37682	4280.633818	N
hsa-let-7f-2	39079	4439.331484	N
hsa-let-7g	5364	609.344509	N
hsa-let-7i	5188	589.351103	N
hsa-mir-1-1	119	13.518269	N
hsa-mir-1-2	119	13.518269	N
hsa-mir-100	78366	8902.291540	Y
hsa-mir-101-1	21654	2459.870620	N
hsa-mir-101-2	22305	2533.823505	N
hsa-mir-103a-1	210029	23859.063750	Y
hsa-mir-103a-2	209893	23843.614299	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.113599	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	102	11.587088	Y
hsa-mir-106b	10589	1202.898771	N
hsa-mir-107	942	107.010166	Y
hsa-mir-10a	223077	25341.302221	N
hsa-mir-10b	480848	54623.804741	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	29	3.294368	N
hsa-mir-1180	496	56.345055	N
hsa-mir-1181	2	0.227198	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	10	1.135989	N
hsa-mir-1185-2	2	0.227198	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	5	0.567995	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	1	0.113599	N
hsa-mir-1226	8	0.908791	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	6	0.681593	N
hsa-mir-1229	2	0.227198	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	1	0.113599	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	7	0.795192	N
hsa-mir-124-2	13	1.476786	N
hsa-mir-124-3	14	1.590385	N
hsa-mir-1243	28	3.180769	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	101	11.473489	N
hsa-mir-1245b	2	0.227198	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	83	9.428709	N
hsa-mir-1248	18	2.044780	N
hsa-mir-1249	17	1.931181	N
hsa-mir-1250	2	0.227198	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	1	0.113599	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	10	1.135989	N
hsa-mir-1254-2	10	1.135989	N
hsa-mir-1255a	1	0.113599	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.113599	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	8466	961.728303	N
hsa-mir-125b-1	15446	1754.648637	N
hsa-mir-125b-2	16622	1888.240946	N
hsa-mir-126	26252	2982.198370	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	2	0.227198	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	2	0.227198	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	1	0.113599	N
hsa-mir-1266	5	0.567995	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	1	0.113599	N
hsa-mir-127	16334	1855.524462	N
hsa-mir-1270	75	8.519918	N
hsa-mir-1271	60	6.815934	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	2	0.227198	N
hsa-mir-1277	6	0.681593	N
hsa-mir-1278	2	0.227198	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	2003	227.538600	N
hsa-mir-128-2	1175	133.478710	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	1	0.113599	N
hsa-mir-1287	122	13.859066	N
hsa-mir-1288	8	0.908791	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	34	3.862363	N
hsa-mir-129-2	40	4.543956	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	5	0.567995	N
hsa-mir-1292	7	0.795192	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	3	0.340797	N
hsa-mir-1295a	5	0.567995	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	152	17.267033	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	50	5.679945	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	89	10.110302	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	23	2.612775	N
hsa-mir-1305	1	0.113599	N
hsa-mir-1306	48	5.452747	N
hsa-mir-1307	16381	1860.863611	N
hsa-mir-130a	7085	804.848219	N
hsa-mir-130b	837	95.082281	N
hsa-mir-132	41162	4675.957997	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	2	0.227198	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	41	4.657555	Y
hsa-mir-133a-2	33	3.748764	Y
hsa-mir-133b	7	0.795192	Y
hsa-mir-134	5280	599.802202	N
hsa-mir-1343	4	0.454396	N
hsa-mir-135a-1	0	0.000000	N
hsa-mir-135a-2	3	0.340797	N
hsa-mir-135b	67	7.611126	N
hsa-mir-136	1002	113.826100	N
hsa-mir-137	2	0.227198	N
hsa-mir-138-1	8	0.908791	N
hsa-mir-138-2	4	0.454396	N
hsa-mir-139	340	38.623627	N
hsa-mir-140	12583	1429.414982	N
hsa-mir-141	509	57.821841	N
hsa-mir-142	5541	629.451515	N
hsa-mir-143	571051	64870.766481	N
hsa-mir-144	361	41.009204	N
hsa-mir-145	10911	1239.477618	N
hsa-mir-1468	194	22.038187	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	524	59.525825	N
hsa-mir-146b	33603	3817.263898	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.113599	N
hsa-mir-148a	44829	5092.525170	N
hsa-mir-148b	996	113.144506	N
hsa-mir-149	328	37.260440	N
hsa-mir-150	1163	132.115523	N
hsa-mir-151a	20048	2277.430784	N
hsa-mir-151b	4	0.454396	N
hsa-mir-152	1120	127.230770	N
hsa-mir-153-1	22	2.499176	N
hsa-mir-153-2	371	42.145193	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	4	0.454396	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	341	38.737226	N
hsa-mir-155	1451	164.832007	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	5634	640.016213	N
hsa-mir-15b	2330	264.685441	N
hsa-mir-16-1	3697	419.975140	N
hsa-mir-16-2	3775	428.835854	N
hsa-mir-17	92457	10503.013665	Y
hsa-mir-181a-1	6351	721.466625	N
hsa-mir-181a-2	14005	1590.952620	N
hsa-mir-181b-1	986	112.008517	N
hsa-mir-181b-2	1022	116.098078	N
hsa-mir-181c	1529	173.692721	N
hsa-mir-181d	237	26.922940	N
hsa-mir-182	7420	842.903851	N
hsa-mir-1825	1	0.113599	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	2787	316.600139	N
hsa-mir-184	5	0.567995	N
hsa-mir-185	792	89.970330	N
hsa-mir-186	1691	192.095743	N
hsa-mir-187	17	1.931181	N
hsa-mir-188	37	4.203159	N
hsa-mir-18a	1927	218.905084	Y
hsa-mir-18b	4	0.454396	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	1	0.113599	N
hsa-mir-190a	17	1.931181	N
hsa-mir-190b	2	0.227198	N
hsa-mir-191	4958	563.223355	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	12	1.363187	N
hsa-mir-1912	3	0.340797	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	3585	407.252063	Y
hsa-mir-193a	3797	431.335030	N
hsa-mir-193b	1194	135.637089	N
hsa-mir-194-1	914	103.829396	N
hsa-mir-194-2	1079	122.573215	N
hsa-mir-195	852	96.786264	N
hsa-mir-196a-1	10831	1230.389706	N
hsa-mir-196a-2	13834	1571.527208	N
hsa-mir-196b	2666	302.854672	N
hsa-mir-197	2557	290.472392	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	41	4.657555	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	64228	7296.230266	Y
hsa-mir-199a-2	98253	11161.432900	Y
hsa-mir-199b	104602	11882.672328	Y
hsa-mir-19a	3542	402.367310	N
hsa-mir-19b-1	6261	711.242724	N
hsa-mir-19b-2	5667	643.764977	N
hsa-mir-200a	781	88.720742	N
hsa-mir-200b	641	72.816896	N
hsa-mir-200c	2335	265.253436	N
hsa-mir-202	1	0.113599	N
hsa-mir-203a	3441	390.893821	N
hsa-mir-203b	46	5.225549	N
hsa-mir-204	80	9.087912	N
hsa-mir-205	144	16.358242	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1825	207.317996	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	63285	7189.106501	N
hsa-mir-20b	101	11.473489	N
hsa-mir-21	2640827	299995.047088	N
hsa-mir-210	4238	481.432146	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	11	1.249588	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	2	0.227198	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	2790	316.940936	N
hsa-mir-214	2680	304.445057	N
hsa-mir-215	15	1.703984	Y
hsa-mir-216a	4443	504.719921	N
hsa-mir-216b	3035	344.772667	N
hsa-mir-217	238095	27047.330528	N
hsa-mir-218-1	82	9.315110	N
hsa-mir-218-2	74	8.406319	N
hsa-mir-219a-1	63	7.156731	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	10	1.135989	N
hsa-mir-22	565596	64251.084472	N
hsa-mir-221	456	51.801099	N
hsa-mir-222	131	14.881456	N
hsa-mir-223	1410	160.174452	N
hsa-mir-224	159	18.062225	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	24	2.726374	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	351	39.873215	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	20137	2287.541086	Y
hsa-mir-23b	4443	504.719921	Y
hsa-mir-23c	2	0.227198	N
hsa-mir-24-1	7842	890.842588	N
hsa-mir-24-2	8104	920.605500	N
hsa-mir-2467	2	0.227198	N
hsa-mir-25	92099	10462.345258	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	8500	965.590665	N
hsa-mir-26a-2	8514	967.181050	N
hsa-mir-26b	4268	484.840113	N
hsa-mir-27a	8347	948.210033	Y
hsa-mir-27b	6650	755.432697	Y
