miRNA_ID	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped
hsa-let-7a-1	13787.26449	4339.718218	5399.202023	5092.172818	7574.360074	4517.473089	5582.835305	10117.72113	11236.334962	4139.119898	7044.320225	13180.381851	2839.597613	14666.47977	2810.499447	3448.476199	8735.455668	5839.347546	6562.868781	5888.137602	5666.609288	7619.006604	3357.681532	14132.483426	7861.026885	8856.290103	8353.239899	5853.337103	7595.399831	8273.10426	5241.211099	13796.32153	12726.072719	4671.772712	2771.496121	8777.394743	13488.010105	8222.345268	4538.461783	7577.880288	9518.913855	6554.650075	4785.052225	5330.87725	9955.273771	16573.486661	8450.737393	9727.321201	6404.464867	5830.868313	13162.922121	8191.773248	8572.532275	10643.152293	6036.730981	7378.285567	8399.730604	7092.364368	7458.608346	5644.843381	16102.805835	6579.019623	4308.332581	11106.150695	5360.31888	15303.122908	7675.755238	3030.018213	13721.823947	5006.780352	13672.875523	10758.647228	5224.034705	5981.448497	4599.790035	14645.199029	5292.368742	7664.945234	5212.950814	4934.341137	3824.293067	3807.707847	4004.268306	6380.884964	8145.085674	9802.990636	3822.692558	9443.533819	4508.678212	14437.388127	9113.852368	7552.463305	3717.802665	5085.564652	4559.316478	3806.374538	5961.32033	3583.165935	3427.310747	8921.931772	7674.204234	3065.922073	5680.052763	13543.493882	5366.921628	9295.102235	2634.457885	14448.011245	3387.364359	17166.089913	4353.88018	6468.313096	14418.094429	16060.67675	8202.374894	7477.112309	4412.233607	13606.621429	5387.87875	8595.882047	4785.362752	16144.340823	5199.237334	6902.561867	2049.505422	4781.842872	14504.264269	3760.315311	3302.89499	14805.497745	15096.108347	7130.380234	8257.312923	3926.082573	4845.657629	3246.938943	5100.431498	2806.356496	11088.254754	3672.46048	8274.859592	3947.184557	7383.003141	8186.804281	3790.440184	10666.121807	16131.290446	5347.446617	5567.044708	4794.023191	5835.162442	11637.350976	6327.059211	638.684976	11315.845077	9511.423583	19421.232396	9575.106602	4879.446699	3453.916645	3830.473179	4990.387092	12905.614261	5038.93216	5030.02202	13571.105755	7095.049341	22262.008239	14898.48453	5035.736113	15567.332284	4982.360508	13925.664178	7416.803671	7292.950827	5056.705448	3751.666617	2812.656512	5427.515598	4967.246706	6510.758641	10620.316135	3566.71378	5631.803732	9674.946727	12614.236647	8794.652283	5978.632526	3390.345822	16102.607402	9150.659099	5680.765806	4716.817624	10764.95177	3934.619188	5483.97574	7151.217498	8015.789673	5801.519681	5357.844621	8193.522775	20606.297787	6217.347372	2241.578398	14849.268122	7887.983188	10848.685461	11664.995603	5467.375198	8244.045242	2951.119018	4411.37612	5874.332006	6741.495594	4411.045591	5874.940483	12339.304384	7600.117576	19157.034039	8107.45813	8733.396002	4520.318893	8894.605042	4536.934828	6218.836867	15300.607662	10426.363806	8255.989797	8751.042674	13127.577498	7518.159411	7160.071841	12251.450334	10462.119058	6281.246135	14614.864536	6521.679046	3932.558749	2588.439201	5360.007623	14227.057617	17513.378806	9906.462082	15104.806275	3899.699844	6279.499518	14047.179092	6048.226087	3165.563974	3435.75168	11133.493967	4891.319682	4892.033976	5378.431296	7020.519037	4920.419722	2515.636495	9584.792356	4575.119917	15427.907781	3578.401538	15206.227542	8781.060514	11200.927464	11157.956316	10208.701711	17539.9551	9319.482515	9599.950938	5429.362949	16257.253044	7513.188543	4304.510913	5611.855918	8860.824569	6248.095361	15375.946815	6918.415065	12390.139185	16475.281137	4055.053996	19367.721402	6589.162992	4875.864743	15489.948957	6971.93432	5057.236991	18991.162795	9848.006973	6005.26908	5365.265113	5756.222843	9985.667464	3608.070867	10168.528787	8487.365991	11932.845086	14233.730036	7273.465268	9742.291726	6222.835593	5932.110497	7827.494533	10981.615243	18130.323349	6412.408013	5896.30215	4411.327889	8034.327806	4879.298151	15744.901858	2942.023975	20876.00793	5263.396115	17171.984552	10199.247928	3491.696524	6615.608727	3466.843985	5825.972725	8065.654208	13734.055166	4159.834506	9276.269121	7938.766636	3802.412004	6048.177682	6972.062703	13497.007925	6111.091711	21666.110488	14369.570746	6534.371054	5326.24568	11697.720876	9364.138748	17234.970115	18560.933762	5384.114381	3348.394527	12056.164791	3565.266119	4397.50812	20808.270339	5348.839968	4515.475509	4702.823544	7413.378066	5747.250891	6949.440234	5907.188445	7954.457394	5895.600349	3652.550309	8853.171144	8451.348133	5080.455967	4675.354531	3969.172627	3671.831632	5475.076526	7686.806769	4320.151891	8043.599173	4253.705762	2143.732136	10854.991952	13515.631804	7385.2916	10317.39999	15619.358727	3281.357706	14020.160289	4896.263744	5093.311418	10316.846852	4467.328392	5208.287473	6175.399249	7617.853816	4312.6322	17503.694253	4544.619577	8356.170738	14241.504313	8017.071824	7769.48543	6208.659171	6991.711477	17103.570282	9940.697535	4420.191878	11265.273554	11065.191204	6063.386261	10857.486804	7569.685568	6799.757439	10811.568499	2235.235452	6329.091785	2856.13168	6730.770246	7212.815032	6701.79616	16360.615771	16730.437687	3100.603204	11874.973238	13483.025488	13832.431696	13972.299059	10436.399551	7116.01158	7779.193796	4765.490325	9022.695738	8686.044339	7653.458193	8467.510453	5378.933847	9841.527111	12004.427104	6952.852188	9208.443391	5825.377726	6175.789765	8457.517145	7078.460865	5907.152431	9939.006866	5010.181041	5018.735942	6460.532904	19735.295311	7415.02535	7574.003718	7075.96941	7895.947396	6583.976069	12802.328896	8002.465106	6343.51416	9521.874074	6548.677542	12606.739414	3930.477167	4667.539744	4867.368799	5003.226287	5525.193348	4780.012187	10011.077794	12874.798927	7335.891332	12538.51674	4371.716825	19278.252495	10654.710217	3500.788807	3376.12222	7547.679273	4057.024976	8769.212867	14470.347561	4413.818402	5894.913834	12337.095556	3242.389239	6756.671373	10427.328017	7551.631688	6210.892914	8718.707027	4586.56249	10072.263139	27585.607394	5847.991375	12273.149226	3467.636667	8516.469536	6994.911335	9403.712488	5215.012287	6365.108659	6980.890179	8618.523406	12238.390842	6914.856217	8743.266714	4880.264706	7746.843974	11764.643211	14877.067582	6314.433475	10977.603039	8510.569457	4167.39868	5644.22809	6276.30954	7187.324987	5260.698564	4666.799643	1932.202823	11510.839252	13824.250861	7759.179036	19526.722088	6749.781664	2912.148494	6511.148024	6725.791102	5497.906198	9457.822602	13329.041137	15384.900372	5205.478976	4893.40392	5499.395389	7384.023177	9656.255809	17524.464967	12307.626447	5285.545728	5622.644023	12656.596032	4291.619564	15436.612123	11593.00558	8234.980816
