miRNA_ID	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped
hsa-let-7a-1	8922.301492	12518.710103	16453.151518	19592.247943	22891.484589	10720.164027	5033.04596	4622.679513	6383.405265	10267.782989	9945.336897	20338.840658	15485.652626	17850.890147	17435.696685	19390.137533	9459.855544	15881.835978	5895.738246	6294.540706	5599.420349	10381.769026	12821.928927	18901.933104	22591.772887	15329.051239	19257.946688	7113.457196	10068.490907	5591.693886	15000.902786	15007.531452	14113.467262	12467.997646	13339.180938	6082.426847	44419.7555	21698.625382	7295.041951	12825.32266	15947.057951	19684.276999	18011.046272	12783.457548	12574.910331	12798.126923	20310.672327	9545.138681	6829.48879	13830.989862	4681.003126	8434.323725	19745.071525	13086.944228	3376.918245	24358.426723	19990.285957	16945.344203	10968.268761	5564.539768	4295.511702	13724.414449	16039.138165	4187.742771	10587.766358	16313.511352	5738.983205	14313.391325	3676.973892	17273.154167	12548.951751	6885.594578	15059.9594	7453.77266	15432.750786	10071.855534	7843.071726	14100.62163	6126.782137	24962.447461	10063.47551	6809.245648	7695.499466	9000.275674	11104.66237	6490.231429	5808.561073	11161.328322	14781.183965	15762.826187	5604.800964	9597.403871	13997.440016	21671.394975	11167.753174	22412.670909	16436.951408	15343.301887	12198.845918	5177.51099	7475.296002	12552.428082	4901.103979	17481.493961	8486.325322	16094.571438	10144.482759	4698.591489	16816.842098	9167.50584	12609.65707	12213.649656	12195.009095	24409.199714	7483.182631	7157.188673	16187.094842	4168.449749	17781.147684	17844.582827	4943.749362	19128.381656	10799.283643	14736.177573	10735.932523	25592.864281	19687.579191	5277.353944	26233.48605	9701.594802	7593.305853	14467.341554	14515.802537	11560.084952	5348.186184	15963.084795	16485.840624	14694.544713	24871.326307	18217.44287	6235.812833	25220.125885	21634.00345	10457.243371	11547.932949	20582.237255	13228.514339	17543.162883	5028.37314	14540.623201	19841.075448	16524.827494	9635.038524	7324.770079	9903.974678	15535.030131	8977.401859	17783.772897	16846.668613	17267.46458	15599.150591	22359.909044	4285.162509	16568.889242	26657.153603	17027.366858	14650.670044	17712.352954	19992.952529	13980.317484	17318.908933	17851.39346	18688.184795	14575.056856	4047.227232	8673.624804	18036.626603	11037.369987	6286.450222	5166.405105	16349.735123	19464.993608	13612.316984	7380.563664	6979.932546	16335.788026	10801.002947	20824.547638	10782.284516	15664.194318	8741.919411	6240.862755	11666.212205	13051.574936	12054.962126	8897.637974	15997.339603	10566.278445	36813.847084	7356.440892	11714.984971	9999.716494	3768.887895	20565.260745	20246.898073	13900.947747	7512.476162	13549.40821	16538.336315	8255.373525	18591.798817	11869.491492	17583.993763	4681.9483	25118.894795	7375.142374	7721.651171	18031.295365	11069.611562	19026.43957	17386.48989	7752.86116	12107.195093	21479.111762	18316.842854	19249.703219	13124.7635	9189.402358	19103.786176	16984.183971	8601.633414	17654.607349	16212.001054	5859.304885	4194.595142	6070.925812	12376.295763	16617.049326	10975.717051	14529.390283	20628.54701	14722.713597	20219.141779	15598.814848	9635.093728	14804.168298	12491.538226	8738.914066	4931.620702	9322.670359	16503.791187	23692.409677	18659.010055	4955.580015	8389.744565	22694.313924	21502.919979	10722.772572	7245.430825	4194.197943	21862.552703	5981.697631	16555.673541	23349.282316	14434.173471	12476.507688	10064.905028	12231.262445	4173.334568	9403.313468	9802.70826	13072.429258	9199.712701	9958.547712	13020.069075	19364.299214	7149.359489	16376.81212	15629.753866	19204.907148	16325.786468	22974.306621	20962.938317	5300.095557	20592.832862	16511.977633	16332.976039	9074.895131	16028.922322	14155.910554	7934.197977	21637.10271	13771.234121	8216.962337	12835.921384	4739.28824	17909.230442	5696.222462	12137.922021	22558.423974	15795.266418	48972.000145	5571.276864	5670.021709	19759.922264	22793.489549	8158.223135	17229.558564	25301.654724
hsa-let-7a-2	8898.725572	12106.906811	15525.213484	19021.563029	22392.824032	10652.801924	4981.55792	4587.457143	6326.631288	9980.355287	9894.253556	19252.697278	15156.246187	17346.1451	16575.613361	18271.451598	9368.012286	15454.171323	5833.0725	6325.171931	5634.479896	10363.513554	12430.154271	17827.732515	21774.459666	14733.083555	18492.728988	7074.518021	10101.112993	5606.568409	14090.786802	14250.687382	13353.586974	12539.783058	12917.051443	5982.660565	43247.45632	20897.639288	7414.08105	12402.43759	15500.931356	18429.766568	16994.930223	12407.088417	12270.744554	12226.070536	19247.358329	9291.25994	6741.927597	13835.743259	4648.216547	8422.564092	18718.833785	13117.417321	3396.319198	23092.053325	18994.424122	16073.635255	10917.1793	5559.496527	4258.782847	13335.572373	15971.824671	4205.387561	10485.655843	15904.224751	5688.9654	13570.23634	3622.992822	16464.271929	12525.601892	6881.01858	15073.523469	7397.598614	14622.89299	10250.840226	7794.592759	13610.915893	6088.898576	23668.792475	9784.368823	6872.695709	7444.553395	8890.223877	11035.891237	6413.391913	5804.70988	10848.531727	14342.795431	15053.375368	5525.24895	9572.970196	13582.552625	21154.075071	11133.414266	21903.052987	16034.041908	14896.792453	12216.69138	5107.733214	7513.2645	12526.543978	4951.026491	17016.090675	8418.986478	15726.325852	10033.021524	4687.522484	16460.7558	9134.944275	12697.028408	12093.88403	11759.28944	23374.928076	7473.604194	7213.358266	15347.995225	4155.799136	16734.490533	16800.448958	4875.488077	18614.501035	10784.047062	14219.481618	10673.327754	24234.278921	18909.375571	5276.680698	25177.541427	9623.35429	7606.030554	14112.771424	14165.693496	11590.847691	5351.753565	15484.643131	15668.462472	14271.006688	23619.872808	17167.680362	6115.005502	23966.987535	20557.392347	10406.898707	11154.711831	19707.094395	12874.559383	16987.143774	4994.774852	14157.817525	18745.181858	15634.52389	9596.274625	7342.929666	9522.356594	14819.268927	9050.954918	16797.371785	16432.872683	16418.918218	15612.409059	21223.923539	4298.518691	15722.713533	25049.089966	16307.432431	14198.744716	17805.457756	19246.914473	13916.711749	16764.338682	16912.973152	18085.636536	14072.06317	4036.198454	8695.907639	16998.29906	10571.270102	6134.217501	5187.526555	15969.739417	18635.689408	13226.952316	7345.554288	7012.256173	15868.693229	10918.285103	19774.728295	10725.441023	14727.105412	8643.76273	6139.307986	11522.834049	13158.404239	12107.73714	8889.211674	15152.777199	10529.300014	35765.612609	7257.733018	11356.937471	9984.749659	3761.254182	19733.217338	19356.328489	13952.628566	7573.685388	13479.387402	15574.206473	8353.87125	17673.740142	11619.011612	16635.214203	4704.290328	23783.987717	7254.18712	7727.563614	17162.717053	10779.454556	18090.946532	16474.832428	7786.825338	11941.726341	20483.338271	17875.156918	18166.301498	12686.93098	9240.234352	18156.595178	16083.814186	8532.689666	16915.487261	15707.168923	5845.257537	4187.381311	6004.332763	12235.758354	15762.952801	10864.740134	14162.753931	19572.908621	14356.008107	19215.319771	14794.940423	9617.855517	14386.918225	12384.76044	8741.175963	4899.754733	9281.100783	16064.592249	22490.421112	17744.360809	4982.779737	8456.07305	21610.965684	21080.69859	10681.660597	7299.606285	4200.404214	21028.247371	6018.865461	16057.070606	22193.725377	14269.742569	12216.950985	9734.221272	12204.440727	4137.253402	9338.326363	9831.439886	12714.97962	9174.293617	9801.501726	12727.786303	18217.503382	7185.723872	15922.561661	14853.865207	18289.691962	15436.983368	22229.813155	20111.369913	5326.943896	19581.670217	16083.937817	15989.371098	8766.455401	15613.154739	13739.96383	7851.134858	20618.282226	13949.246241	8201.920143	12815.455048	4735.753041	16864.64814	5805.303207	12140.975663	21608.472376	15103.138144	48023.246558	5545.32623	5589.190471	19171.467612	22114.217422	8161.22721	16240.117007	24057.108504
hsa-let-7a-3	8933.523217	12108.739899	15552.033575	19178.451784	22375.573072	10747.763777	5101.276615	4662.347424	6369.822974	10012.782454	9983.256453	19333.201831	15178.285504	17526.794937	16620.387269	18435.29108	9531.473391	15344.592451	5851.071068	6354.394824	5705.546547	10394.282857	12523.475044	17981.201209	21894.719054	14840.422944	18530.258528	7107.37295	10098.920995	5671.024677	14220.931973	14277.993385	13349.407756	12535.515762	12970.81741	6253.494238	43561.601852	20923.821416	7347.121557	12463.667064	15560.220235	18595.09669	17080.969168	12414.881814	12246.334087	12360.759278	19202.726204	9307.49882	6879.523758	13861.187919	4677.408106	8475.906756	18750.708894	13185.981778	3444.917623	23245.471807	18906.937396	16066.301469	11020.848332	5589.263949	4320.532232	13395.285626	15966.266676	4246.742537	10606.000379	15909.412506	5827.447532	13650.4245	3736.200772	16477.230766	12624.162877	6872.781785	15104.042624	7510.144154	14731.950791	10224.674501	7883.092661	13729.740728	6189.163736	23858.354323	9819.761853	6939.726023	7475.449037	9031.874705	11236.994701	6500.037615	5864.884763	10891.457773	14484.964027	15008.721759	5591.805962	9590.628146	13657.2197	21133.609317	11103.90748	21852.176804	16052.494806	14995.943396	12249.696822	5166.493446	7496.19852	12607.602093	4969.136806	17095.028334	8497.975641	15805.386686	10066.550513	4713.786215	16468.59911	9280.646021	12838.755188	12300.825996	11808.902357	23343.701304	7552.655148	7221.090113	15380.531496	4152.890949	16733.041873	17000.464357	4932.24882	18662.090304	10909.748852	14320.78578	10798.425097	24397.567922	18999.149408	5333.121186	25202.260114	9752.382504	7618.755254	14052.1877	14226.53783	11604.25709	5377.939654	15453.635797	15736.225816	14303.747983	23833.25475	17248.388311	6212.72863	24012.433844	20484.230008	10565.812734	11226.932921	19764.269384	12983.634142	17144.780585	5038.821388	14097.321958	18912.382656	15677.394052	9660.670679	7319.927523	9604.055113	14949.825523	9040.26026	16790.133029	16391.45009	16431.742233	15648.89151	21323.704179	4279.190233	15729.840587	25224.262316	16384.885694	14361.220407	17830.285703	19369.793455	14004.42071	16693.227612	16970.273132	18102.254512	14110.535299	4074.297868	8734.498024	16954.879689	10575.946689	6393.774291	5241.312575	15907.765446	18594.59256	13214.016482	7414.377068	7060.347424	15821.587234	10808.102987	19778.554674	10821.330367	14944.653027	8649.097332	6341.803901	11718.793773	13155.657985	12214.36421	8877.575355	15103.557334	10676.905583	35861.721644	7422.696861	11453.157592	10107.650398	3771.157377	19888.568131	19358.760295	13919.632351	7651.153316	13512.742769	15701.21759	8369.146299	17877.517104	11540.47131	16689.704464	4763.790675	23837.239588	7364.367625	7636.906148	17208.520734	10796.506694	18061.250473	16533.319503	7867.651485	12124.253727	20390.721986	17955.323093	18286.124218	12754.275675	9275.73387	18276.736968	16145.49215	8518.276339	16907.386081	15824.979432	5865.027879	4226.612689	6101.272012	12303.09104	15846.279291	10913.729944	14184.974316	19676.449352	14350.588814	19195.088157	14868.506848	9622.120641	14357.255379	12387.100775	8781.890107	4981.664756	9363.232188	16076.473376	22514.331112	17810.948432	5091.728072	8538.174774	21677.645554	21083.999774	10750.420977	7293.401166	4229.263375	21098.554694	6031.874202	16225.875971	22168.668271	14390.728517	12174.146066	9778.043933	12314.52153	4181.549477	9400.544959	9844.002199	12744.80125	9263.260411	9932.896868	12822.003003	18284.533765	7264.547226	15981.570471	14883.041055	18330.522959	15476.991818	22251.122829	20254.730282	5358.928438	19680.595629	16092.714431	15957.148262	8825.097254	15679.916975	13737.758516	8009.244279	20694.318657	14012.870344	8245.084701	12843.566854	4827.809631	16782.914373	5798.161016	12152.579503	21619.823553	15187.376891	47973.134887	5603.309679	5622.933106	19296.839462	22188.842545	8215.488317	16421.353865	24054.913824
hsa-let-7b	11764.07485	6639.904188	10853.042234	12351.22846	10252.056739	8896.59239	11302.164946	5370.556425	7914.672786	6628.616181	10049.075372	10133.218333	9967.096335	11019.102814	12550.762837	11119.174383	4991.697635	6509.38804	7282.396215	6587.825884	6446.534822	7081.356393	8823.312589	7803.224881	11521.61923	10713.541098	8386.601223	12270.829264	9757.098269	5810.529675	7367.476979	12399.645	15577.914649	16444.833622	6859.826458	9535.556178	36275.222134	12614.175116	4999.287891	9092.028994	8836.709033	8712.685468	11697.500695	9315.707509	7159.533304	10210.323413	9852.896227	4258.47074	9881.906105	6764.924062	4921.869439	7883.197025	9136.391681	15734.731232	5117.817566	13623.829513	11401.502875	9514.322567	5879.971271	5268.587633	5427.690669	6158.188797	7233.421582	5499.522626	6508.815967	5416.767549	7386.957895	10956.804726	4098.500054	9623.956848	8647.067368	6557.221015	20281.108542	8532.334087	11627.448262	7066.972564	12847.5452	5651.21538	10041.669392	9216.768619	5686.766529	6961.008645	12124.594994	6718.244518	10449.461032	10477.104605	9256.341149	6082.488414	9023.037572	10366.585694	6309.356085	30272.604871	10363.747827	9751.132432	13934.194315	10213.760687	10203.307676	9893.584906	13178.093985	4520.865391	9337.869091	7615.375839	5000.234123	7645.532631	11657.775143	5654.435854	11094.772861	4618.592769	8848.169326	12935.043881	8836.181558	5504.534086	7940.637246	14818.587813	12466.277844	2991.769904	9531.926726	3952.080641	13693.752319	15001.99945	4836.534627	7417.497322	8110.979444	9934.181366	13459.80095	10385.493509	9831.31555	5863.078293	10408.669489	7238.84884	8782.429098	10404.219009	10201.808601	6616.749522	3974.365261	8874.988016	8845.729823	10770.626526	9000.76416	9781.225542	5380.158358	11306.742562	9163.555133	6127.602272	5198.430186	9707.471654	9872.115225	11293.831706	6200.523191	8731.336618	10360.261643	11719.132143	14067.128466	5576.203678	6770.227304	7819.266736	20160.3042	11078.030891	9963.065094	11066.404769	25191.522033	12018.998012	5113.245759	11218.9552	13630.633251	11342.458967	11591.404807	16176.362457	8534.39708	7237.663165	7066.614544	10602.413437	8422.576752	9002.142175	5943.508595	13951.295697	11271.888584	12079.937221	10632.694413	5379.707198	10808.417538	8083.030899	10147.114933	12547.273531	8195.813381	16715.173682	8861.90289	12299.722379	14178.547048	13369.858523	9599.936838	6586.33306	8209.333257	5944.268059	6395.111095	8583.323603	9242.607239	6608.353736	39165.683933	5323.464349	6389.954389	12002.250206	3743.407799	8898.416213	11104.576955	9131.205674	10598.999229	7126.590491	11242.610832	6563.530243	12430.587869	5126.346698	10155.335104	6014.473871	13546.992391	10890.838925	5081.885934	8542.64661	6205.286352	11268.78091	10621.29776	6374.517408	11331.027233	18266.632787	8199.158908	10421.356207	7402.304421	9577.272573	10582.505273	10774.626405	5239.004193	7237.503509	10975.746849	6705.787663	4046.464576	7078.88326	5781.998685	10747.10128	8557.719994	10768.373697	10712.136714	9752.619814	10077.897609	10863.563796	12578.91813	12326.718628	7186.437524	7010.07087	3206.730324	8009.071741	14003.01539	9206.594218	8640.364487	6182.705909	21533.906899	12067.059985	9316.600514	7288.840719	15052.186242	6882.444228	7214.123883	6496.936674	7091.470199	9662.343373	8240.792832	8127.836122	5203.655447	6478.562602	4720.511902	21757.420333	8176.324121	7873.730096	10374.872668	8471.583968	8512.070609	11632.046266	10258.00631	7812.745092	9957.57013	14240.185676	10968.224181	11372.286379	11305.644795	5795.972702	10598.501272	8077.363125	9314.189599	5045.479356	10700.605211	7764.78807	13427.052878	9222.85804	5004.306472	18497.975386	11651.343968	6378.348064	11060.312337	6731.515602	6415.396708	8084.964267	12939.67319	23619.519991	6451.368308	7476.511727	7856.81412	10912.700941	6477.067595	10438.760726	10638.834004
