id	filename	md5	size	state
4c60df4b-221d-4184-a1d3-00b4ca19c72a	8aeee611-57ce-4160-8e31-de89b031d70b.mirnaseq.mirnas.quantification.txt	810724990a2951237ff2635e5227bf4e	50904	released
bcb21702-2b78-462a-8580-214297e8ada4	55451555-1a0a-48d9-a36c-9bb8716c14db.mirnaseq.mirnas.quantification.txt	e8e17fd6e12f1f0bcae9cebd688a7af3	50985	released
eee540ff-6b07-41a5-86b6-e7a90c54ec26	62cf2408-ae8b-4401-94ac-a1152be61de4.mirnaseq.mirnas.quantification.txt	7341d3b8588321678a2d3bb7eab489ce	50614	released
e30d3ccc-c435-4ac0-ad08-c4c111668c8e	a64e3488-7948-42d6-b315-51d9e2442c6f.mirnaseq.mirnas.quantification.txt	e04c487796d5b36cb40145c9effa93e1	50682	released
bb505841-d1d5-43c5-97c4-0bc1fc47a989	02c93ab2-06be-42dc-85c9-3ced02c0bcdc.mirnaseq.mirnas.quantification.txt	50e012684f35f1b1ac08ec23577e060f	50912	released
459cb0b3-ec2b-465d-84e2-e8b2dcb5fac6	00bd5417-3783-432a-bb8b-83e2a96bce56.mirnaseq.mirnas.quantification.txt	3fb16f939f6e99e7eb03f4bc185b3954	50721	released
7caba0d6-90bf-4bd4-ac09-47c9b560f26d	176dfaf1-fc41-4290-90d4-02e59cf5a3ea.mirnaseq.mirnas.quantification.txt	b389212b3c6a33bc490a435173c84ab7	50941	released
3da89f5e-71ad-485f-ad60-4d729f2752aa	a1b3f334-19f9-4ae0-8b07-793febec8979.mirnaseq.mirnas.quantification.txt	3cd53f22023514952ddd7f3c0115f7b1	51104	released
f6e0b34b-15db-49f5-9cba-685a4e44b6d3	d0aef29b-d9d9-4f23-9b6e-874b7442369a.mirnaseq.mirnas.quantification.txt	578d767b73bbedb77a13cb0707f91e20	51109	released
8b7f2d8d-7e6e-462c-b74d-9ab31b7253d3	16ea0dc6-2732-49e6-bc90-2d0de2ae8721.mirbase21.mirnas.quantification.txt	a9021e19ef251fe59557eca3594aff9f	50370	released
57a181f3-799d-452f-85e6-830cc0e77b15	38ba6d1f-e64e-4830-8c5a-3a397626698e.mirbase21.mirnas.quantification.txt	d0daa137a590f06f174a859705803f97	50514	released
1a08decd-980a-4328-87d7-573c42d4394f	1a700621-aafa-4c94-9107-d5088003f414.mirnaseq.mirnas.quantification.txt	de9f7b4ab6c5bb5ef80949ff13bc5d51	50991	released
e24febcc-0e1c-4135-bcee-9c73eb0512af	bc982fb6-d1c6-4b86-ab5a-b724dff104d1.mirnaseq.mirnas.quantification.txt	2c166d5e7fb5f1eaba95d09b2285dbc8	50958	released
50925886-b791-481d-8951-d9b5984a1f26	4daf62b7-c35e-4402-86b0-33225bba7444.mirnaseq.mirnas.quantification.txt	77689c8a6555278f20a561808d601325	50939	released
3902f54d-ae53-4c92-a979-a29637640ca9	9ecc6a42-e7be-44f9-a92e-3e65aed15886.mirnaseq.mirnas.quantification.txt	17a06a2872a8a23c157949c623900965	51077	released
4fb8bfcd-83d9-4d4a-ab5b-94a09b6a227d	278fa625-361d-4df6-823f-94be4dea7054.mirnaseq.mirnas.quantification.txt	d79f8aee50047291c53d7f64032955d2	50831	released
59d964c1-fb1e-4228-bcc1-eba852712122	6cb6a6f0-2045-4f97-a11b-b38f5ee8244e.mirnaseq.mirnas.quantification.txt	38847046f9bef7e203f9e50e225536bf	50648	released
7a8254e4-3f0b-4be9-b76f-b7318ac9b474	ac898f10-2859-418c-b811-9199fb2295d2.mirnaseq.mirnas.quantification.txt	a4e882913ddad2a198d8b9750e04eefd	50689	released
2d9e7c81-fafb-457f-8834-9e16817012eb	3fe35d15-4e24-4b2a-ba83-17cd49f78cd8.mirnaseq.mirnas.quantification.txt	ed74b9f91d8d4b877ccd0e7124210684	50704	released
34eab310-3664-45ad-8c00-c834d2fb80eb	e76f37ea-cb89-4998-a73e-4bee77fa5d0a.mirnaseq.mirnas.quantification.txt	b0b778ed00a637be31964d20ea1e4ea1	50761	released
b4418e7b-f07e-491d-aafa-813c1914a890	08db73ad-0a03-4082-9000-32d1c1f8b21c.mirnaseq.mirnas.quantification.txt	8f6069a4224c17cadf2c5f0f2a020386	50830	released
e3081573-31a3-4c64-8924-01b45a0477ee	fcf98a20-fdcd-4023-a6bc-037008a0abda.mirnaseq.mirnas.quantification.txt	6345a9b05ec9afb2135ba8e4a38852b8	50911	released
227fd95e-b9a4-46fd-a196-7a2bc6e498a3	7fc5b052-d104-4bca-814c-89a680955380.mirnaseq.mirnas.quantification.txt	e7f95d930fb6fdbd7aa16773ddf76adb	50977	released
59d8b802-9ac7-405e-9090-4f8f522bb637	fce8034a-bee0-46d9-b0d5-f88c7fea9739.mirnaseq.mirnas.quantification.txt	bb00747c6ddef1d94eed097fc839b304	50987	released
bd50be3c-7b68-40ff-a551-cbb0da0de03a	af208ae7-f7c1-4c0a-8a3e-4ed6cdda379c.mirnaseq.mirnas.quantification.txt	8d84f6c3552d6a8bcc98473cd94843da	50799	released
c6b60718-a7de-4239-8e5d-9f85669f0741	2dc36d37-3d7d-4c82-8857-832b125d628b.mirnaseq.mirnas.quantification.txt	9a9949b941b5bd2fce0e303399c1815d	50962	released
518e63bf-abcf-4f28-923c-cf069077296a	a42a2050-3701-4ec1-a794-88eabaadec4b.mirnaseq.mirnas.quantification.txt	b6332191bb27e6e4685b519b713312f2	50820	released
dad166d9-c519-45ce-8853-2f2a06ecc96a	dc3fdd29-1d4b-40cf-bc03-61684e651587.mirnaseq.mirnas.quantification.txt	f86185a591c1184fc995822ddaedbfb8	50936	released
1d274e39-1da0-465f-8996-805d980a02f7	b55adac8-d52f-49e4-89ea-9b9964dd83d4.mirnaseq.mirnas.quantification.txt	f56d9df41824d06765c4fb1d8cbeb19c	50865	released
bb966b9b-2079-4328-bec5-54e536954a9b	37da5e82-96e6-4609-8876-45fe42b8aa72.mirnaseq.mirnas.quantification.txt	b86a9f64394e92eee6e8d9c885f30fbc	51058	released
e08f4d4c-ec31-4db9-9949-6f91dba3e33d	fbb754ef-b850-4f45-aef7-9283cfb2d4b0.mirnaseq.mirnas.quantification.txt	9d165c89aed8048950063047dcd9e9ec	50775	released
8c55c1c2-f12d-4037-9804-c2ad0c2ed0d5	03f166e2-c143-4eca-85ed-6498e203083b.mirnaseq.mirnas.quantification.txt	d6b7d68f4c71209b4afe7b3848a8d627	50966	released
0d55faa4-2c05-42c3-87aa-a79354d222ee	ec1d7494-e526-4786-baac-8b10fbaa4575.mirnaseq.mirnas.quantification.txt	46a8aa20a2429c735ffff687db1065eb	51032	released
d634d62b-c96d-452e-9a20-27633b7f8bbd	17c8ceab-ed39-4ce0-9f04-deb936d04ffc.mirnaseq.mirnas.quantification.txt	1bd24a634ac3307fb9361bd0ec36ce7d	50702	released
67088259-652a-4bd1-b7fd-bcd83e1acde0	2ac62979-7d40-4557-af57-fbb8ba20861e.mirnaseq.mirnas.quantification.txt	fdde25091f7e4238720944773d75955b	50883	released
032c34d9-2dee-44ff-ab3d-64e94cb114b3	0421843e-48ed-474b-a1ae-5a5500183529.mirnaseq.mirnas.quantification.txt	8788b081a0ee66b330f83588928be746	50848	released
c36f4e98-df54-4e62-a492-d0389adb5539	15666fa5-3a04-468c-8e6a-d8511d19f86c.mirnaseq.mirnas.quantification.txt	c744a1a09080c78e7a2f0f655190cd27	50963	released
cfdad1c8-8b2c-4688-b9c6-99a032b81225	86e825d7-0712-476b-ae34-094be02804ea.mirnaseq.mirnas.quantification.txt	cadbc6d668a1ff8a4d0c6ad40950d4c3	50785	released
f2bded13-25a9-4172-ac1e-ec7576fc0b3a	d0c1bd2d-7323-41cb-8a26-1b81b4c0144a.mirnaseq.mirnas.quantification.txt	9120c5018a1c133fba86f403e9411b5d	50716	released
e196bcca-8830-471d-b15c-78fbaf8453bf	f26633e5-19d7-443c-91d3-20d9a349cc6d.mirnaseq.mirnas.quantification.txt	43537d989846048ffc781abd5656d375	50698	released
ed2bd698-6c67-4923-b3e6-302a2cd8d5c7	c46cfbeb-2946-4797-9fbd-c5e55d3292ca.mirnaseq.mirnas.quantification.txt	1f7da11c3c813d3881df89b5423edfe5	50908	released
6c82719d-b5ec-4004-8648-9c03a11f3a84	499b207b-f2a5-4a99-8206-58fad8873364.mirnaseq.mirnas.quantification.txt	7596b1a37461ef091a2b514d2147f89e	50681	released
516f4d2b-25c7-4f4d-a22c-a35a5a375a70	2d25e0b5-804b-4096-971b-14debf88244d.mirnaseq.mirnas.quantification.txt	b86aed1dd580bd4d739582e4a202af27	50919	released
419f6b8a-ad2a-43df-b1fa-f8159823be1c	2ea1f1a1-a7b7-4c9b-86b9-1575aae3c288.mirnaseq.mirnas.quantification.txt	01cdc2ddb16e7af0a1d9489cd078f1a3	50913	released
471414db-c210-47a7-9621-faab2e307f97	16f8ebad-a18c-4e18-8b99-3e1858c3618f.mirnaseq.mirnas.quantification.txt	7d45fd7f0414194ba577a33bea44b982	50980	released
3bdecc3c-3ba2-4f88-ab00-f5f4c27cecb6	7e5d43f8-7d0d-4918-8487-1751699541de.mirbase21.mirnas.quantification.txt	1b307121084e47c1f46f856828aaf461	50087	released
057f28a0-7eab-40ae-b718-9ef2883790a6	4bdeb661-587e-47fc-9794-8633dd5dfadb.mirbase21.mirnas.quantification.txt	b464e4ecf00b97da4f1dde2f5e654255	50194	released
a74d152d-428b-4688-843e-d03263d887d0	8af0e52f-b09c-4110-ab82-b769d19fed7d.mirbase21.mirnas.quantification.txt	132230cecbb41ba542855e47afdc71db	50029	released
4b9f9dcc-f9cc-4323-947e-5c6dc0eb3a52	331c1e3e-2e99-4aed-9ede-7815b0c524a1.mirbase21.mirnas.quantification.txt	b3ab1f3a8b1425eb5aa5208dae7f1d54	50075	released
c0f0b6ed-d0c8-40a6-989e-a6597235593b	289cc0b3-6414-4ff5-8c9b-4b33fe3ada01.mirbase21.mirnas.quantification.txt	95c599aee55b5be71a5f9edb3aca9784	50153	released
780e5ab1-5a1d-40ba-8683-8196836c9e65	85a57c66-6a6f-41bb-b1f1-614d57b7d6f7.mirbase21.mirnas.quantification.txt	9d87ba912e73a465c011439941b4cb59	50083	released
71b4b09c-3dc1-4d07-a81e-dd4a7b1410fe	a9969082-db5d-4edd-af86-bb86b175284c.mirbase21.mirnas.quantification.txt	efaa03e095713e0dd871fff973758b19	50169	released
2b4d06c8-f89b-44d7-b3cf-36b59da2429e	f23e2aec-b5bd-4c3c-8690-3ca6433ee4a0.mirbase21.mirnas.quantification.txt	1764e0c728771643225f1d394f8929a4	50243	released
9ae65c64-4526-4182-90da-9dd71ce7ca00	7e978228-22f0-431c-8046-438845ce8980.mirbase21.mirnas.quantification.txt	40889e737f8ecb8d60f017c6d8cc8cdc	50095	released
6a3b1f0c-30e5-4dcd-9731-7d42bb174c5c	77b5fd9d-f288-47c0-a281-459dd4c2c90e.mirbase21.mirnas.quantification.txt	7e9733d3dee275438b08bf1dd0681e67	50063	released
da22c303-873f-45e4-872a-20719096e690	91755006-ce78-4ee0-baad-11e3e9b7dd76.mirbase21.mirnas.quantification.txt	b9b139ec077474eec79ba6818b6c904f	50120	released
29388e3e-0012-4ebc-8b03-0845c5d509f1	52807296-de53-40d9-8248-d381e80a6a90.mirbase21.mirnas.quantification.txt	11b586d19e7fb7b302663f01b70c1057	50163	released
5c5b9738-bbcf-4458-b0ae-01fed5c310c4	9e0939b3-b071-417e-84df-8a186c56b59f.mirbase21.mirnas.quantification.txt	52dd1e1c941c0fb259c04b3351eab5f5	50194	released
375bbc49-1173-4b8b-9827-812c12893ad9	895726e2-de87-403d-be1f-0a0617e650d7.mirbase21.mirnas.quantification.txt	1f8a5f53c9e135f236a55b3fb80a4a78	50091	released
4b4ecd62-9542-4ebf-a209-7ac456ccacf8	f07fed48-2762-4694-850b-896e4bd59c67.mirbase21.mirnas.quantification.txt	b699de58f7be05ee28f79fd0f4f06a52	50130	released
e096c99c-65da-4189-8a36-bab932c9f094	14533648-15b3-449c-bca1-93da6964df67.mirbase21.mirnas.quantification.txt	8cb6580a61af3101991adddceb99134e	50453	released
737f2028-a276-4163-a8c9-1a061dbe4c03	418159c1-30a8-4017-9944-62398716a198.mirbase21.mirnas.quantification.txt	3acaac1eb612d1b328e0dbbbcd8f4a35	50256	released
14f47381-772e-4c48-9c86-fd07ab4e5406	ab9f4a15-ee9a-470f-a030-bf868f66b05a.mirbase21.mirnas.quantification.txt	e819f8cdd72532af19919bbba96437bd	50116	released
b53912b5-f401-44e3-b620-df1cb3b73e59	5cf0ff95-60be-4894-8eef-5f0ec17da1e8.mirbase21.mirnas.quantification.txt	86cf1fd75c1ca5db81d23cc0eacf8989	50204	released
af8bc15e-e576-49f7-9c50-4c3abb6ca911	eea2614d-95aa-4336-91f6-28b77fef5790.mirbase21.mirnas.quantification.txt	e02a25fd9968bd139ef07a5e99b77269	50136	released
1a7b6531-739a-4a44-b05e-841574a056fb	12d6e524-97df-4ffc-a333-9562bc2dcfc6.mirbase21.mirnas.quantification.txt	61c622f3f7eb971165035c026820e647	50180	released
eed560f5-fa7d-40b5-b45a-721b7631040d	71c61f4b-a1c8-42b8-9103-312d26d1eb95.mirbase21.mirnas.quantification.txt	cea6625bb08c8dd31a6468c43ce59c6f	50119	released
37d2d92f-7354-4563-a8a4-ef8f86457eeb	0fd00ec0-7307-4574-bd47-3e5f0c2cf43f.mirbase21.mirnas.quantification.txt	bee5a2135ae3f9d8dda93ad9428fca04	50050	released
a697a67d-a8b0-4a73-b06c-3f01d2075691	e853e00e-94b9-460e-83e8-09f4c602aef5.mirbase21.mirnas.quantification.txt	7e3898ff3394093339193f6beb7b2f63	50284	released
862b5ee1-88d1-4d8b-a060-6b3e3d1fd9ac	7114b0e8-2e8d-4fca-a9c7-719d066e5e9f.mirbase21.mirnas.quantification.txt	6add4cd0659e8fd552b1eac9d8c0eda1	50136	released
ae5b592c-70db-48d7-82ee-78971c1031af	29095585-9a41-4fea-9586-a0f5cb9d670b.mirbase21.mirnas.quantification.txt	270a34cfcdd71f864c663f266ed852c5	50177	released
d5fcc7c7-e3a7-4dd3-8c0e-512371adf47e	f4c31621-9290-42f5-9aba-c5a0ab8de882.mirbase21.mirnas.quantification.txt	93a7c03138b675d178661b73d5f1aa0c	50066	released
a17d695c-d3a2-4c52-b866-469a5d773b0d	1ae7a9ad-b475-4f2c-91f9-575567938935.mirbase21.mirnas.quantification.txt	bdc2a411247f0b1482bd5157cf92dd78	50040	released
dca378e8-0f6b-4b32-a30b-6a3bfe9b399e	c48a2c77-eae9-48a5-92a8-538ce975d392.mirbase21.mirnas.quantification.txt	c59abcacc5ad4bf3b0439f121dc2c974	50021	released
6adcba95-6829-4734-a70a-58469d7d1d8b	244bbd19-6f4d-4307-9cd8-ec0bf1c384f6.mirbase21.mirnas.quantification.txt	3ddde0af841c37262d7e00507047a4ae	50077	released
2660dc12-50d6-4629-9bed-0338a90b75d1	775419b4-b10f-49ba-89ac-7718cb15489d.mirbase21.mirnas.quantification.txt	701709a983763662195fe491bac9cfbb	50080	released
484e680f-8d37-4742-af5f-09b082cb7f15	eaeb2318-eab0-46c0-923a-83d9c66d43f4.mirbase21.mirnas.quantification.txt	8af4b4054c0d2d07c3bb0433fb579cc3	50145	released
2c033562-4228-4e16-85d8-8ee3d4303eab	6cd259d1-63b7-48cd-9788-f1e881674cf3.mirbase21.mirnas.quantification.txt	65bb6825162b1ba683a8698e70d40744	50096	released
2d0beb50-9430-431b-9741-249799177e7f	83d81a89-6e89-4c55-808f-6a122bfdebbe.mirbase21.mirnas.quantification.txt	eab6e4a299409fe7997ae678e21a0d61	50122	released
e5d16662-370b-4995-bb4c-8cbca01015c1	191afd14-b306-4389-a60e-89aa25f66d92.mirbase21.mirnas.quantification.txt	6b4f1120c9d77305cdba7caa05557150	50205	released
898311f4-b996-401c-9143-4b23b876d9c4	049b544c-a400-4fa9-9e49-8f99f49dc380.mirbase21.mirnas.quantification.txt	5a8f639c65b98a7ac0287cbb92d5a6c1	50134	released
293299b9-f424-4bc1-9e0d-4a8700220c2b	52cd1330-b911-44b1-8025-c615a0cee96f.mirbase21.mirnas.quantification.txt	aa344c891c9b7193103c3817ed25ba8d	50145	released
3477e506-840c-40ed-b6b9-25b358b4a04e	b9fa3a67-46bd-4841-8d33-50cb3b923bff.mirbase21.mirnas.quantification.txt	3154891702dee513abc75b61fb437b53	50118	released
a15150df-82d5-4a5c-a116-cb37dbfef39a	4c104f46-9c52-4765-96ad-9d926823327f.mirbase21.mirnas.quantification.txt	17a233184e017c05097603d28d18fa0e	50277	released
a2640414-65c9-4a48-9f32-8fc46a1c6bff	fab3910e-f702-4fe2-97b8-6e522d66a2c7.mirbase21.mirnas.quantification.txt	55701a3b5ad92cd6b570859fe07e61fe	50181	released
616ec2f5-c843-41a8-9ce1-e1aff64f218e	e87a92ad-2200-458b-9d55-d191c8f10650.mirbase21.mirnas.quantification.txt	d1f597c99f2c936103d04a26c7470715	50060	released
be29356a-3f88-4f66-bbae-c7c0f3b68f92	7128748f-2177-41f1-aa76-d39a6df5b8ff.mirbase21.mirnas.quantification.txt	16d7f8e458fc4a219f256114b055e5a9	50089	released
1088150d-6db6-4564-9b07-9aae6032e1a9	a08dbac8-3732-4c2b-b484-e6cead30c606.mirbase21.mirnas.quantification.txt	6244f70ae197e8dc4922b7ac65b26aef	50110	released
570855dc-26e4-4ed5-b63c-de435b37a0c2	fb7dbcd4-61e0-4f47-b29a-fd990234aa5c.mirbase21.mirnas.quantification.txt	f3c269dbfe97623af9701d220bde2e55	50208	released
00fa0bb1-bed7-4792-aae6-1cc0687245a4	507efd18-1085-40f2-a631-3f5ac1df6bb5.mirbase21.mirnas.quantification.txt	e944d602ad892f682f9e8ac15cff9a40	50191	released
4000c795-62fe-40ff-9174-c485c9065516	5fd9768c-c1e9-4f4c-bc1a-259925aa0aec.mirbase21.mirnas.quantification.txt	9bf3add1e3f149aed393ca3c00d5928c	50118	released
58459ba1-19a1-4a19-8519-519e0daecb38	2f2dcc43-19f5-4c89-8319-c2bae4acc995.mirbase21.mirnas.quantification.txt	914c00651abc846781a8d6c28d8afaf3	50137	released
b1967ae9-336c-4581-9a92-c9853cf62fe6	12a1bd2a-d699-40ea-9f88-80caef3d6ef7.mirbase21.mirnas.quantification.txt	8391bd8f334eed701ce5b2cbf9071805	50148	released
26ab2589-9c1a-4939-9b2a-bc44295cd273	82273010-00cb-4be4-b119-cde2084b807b.mirbase21.mirnas.quantification.txt	688e2bf24f52499be764c9ac7965f77b	50148	released
f75a6fb7-de2a-49f3-8ed5-b5e3908e4451	4d166b4d-c92b-4a81-889b-d71fddb999b5.mirbase21.mirnas.quantification.txt	2015f42b42a889974f11a614ab73b14f	50082	released
0604e2f9-0054-41c2-8594-a59ebec039bd	40f8abfa-194c-4570-bbdd-dd79e5848961.mirbase21.mirnas.quantification.txt	4034ff804558098f98fe3a5596dc3467	50133	released
34a5ab60-6d04-4e6d-89df-78cd6135df81	611379e8-595f-4d48-8c90-be75fc2dbe1b.mirbase21.mirnas.quantification.txt	289eecf63b00ad5271654ec264c84220	50106	released
71e54f7f-d7b3-445a-b280-eaabd56c8e8a	38a8618f-0f44-4c99-8c39-431f5f9f3bb4.mirbase21.mirnas.quantification.txt	3aad3a2760b7269e041cd3f5b4be007d	50105	released
e8cb80a4-0743-462b-9c2c-13e0f1f5c704	48d4186b-ad48-4ca6-89b3-d0d6c52d8f85.mirbase21.mirnas.quantification.txt	52016fa8a371993b7ac6ea718ee77f74	50241	released
66800cd7-e32b-4f55-aedf-b3c73e8d1edb	b95ce818-de70-49d2-98bb-a11c0cc20ddc.mirbase21.mirnas.quantification.txt	94bae128f32741df8b01f3ebc3938ca9	50162	released
882b535e-9897-4512-b05c-853a2df843cf	f5969b7b-6fad-4bb6-b1b5-0b1142b16389.mirbase21.mirnas.quantification.txt	ee708a55c2608c748746e2f7e662f671	50119	released
7b070f1e-82cf-4194-9dd7-783e76f6bf33	e324e06a-b6dd-4f36-919c-ec8321eb253f.mirbase21.mirnas.quantification.txt	50d3ee170b04439a3aec27f027e6785c	50306	released
f5bb3cda-5fa5-4b70-9f20-e9d27486b571	0c8d265d-4709-475d-90b9-bdbf5fcc5750.mirbase21.mirnas.quantification.txt	112b5bb15975ecd1a0eabd10b8ad109c	50266	released
c2011d9a-4a34-4948-8065-053af5ae4471	20b08714-89fd-4985-9bc1-43ee351dbff9.mirbase21.mirnas.quantification.txt	101b24eb16c7f60155a750960e834053	50287	released
d0cbc2b8-b29d-4d7e-b538-ac1c752b9963	2af36e33-016e-4c5c-8922-bcb2da6827cd.mirbase21.mirnas.quantification.txt	bbd60b08bd48f159073e743621c5e8ab	50125	released
48e2ada4-5c1c-4e47-8939-62d4be806473	61da446f-6894-44ca-a7a0-2cfe77116924.mirbase21.mirnas.quantification.txt	3f6476efe04e796ed4a7fdce8fd73bba	50227	released
89bac328-be6a-421c-b9cc-01bca41109ba	9b4e5d9d-1828-47c5-94d4-5a5692563e0b.mirbase21.mirnas.quantification.txt	d9a711f6e37525ecb086a5975c462b5c	50137	released
e2488442-9e1b-47e2-9ed1-aa59260c9810	72352a11-0bc7-489d-9eb9-64725bd5b504.mirbase21.mirnas.quantification.txt	4fa429a275947fe50b811c01cb21d83a	50246	released
d91a12e5-f0bc-42d1-8939-898a92298620	0cf06595-db4f-49e8-9523-706bda56266e.mirbase21.mirnas.quantification.txt	4b481de9abcce4d0209c68ea1bd5e26d	50132	released
23606ae0-4651-4fae-8603-31627bcf44e0	aa81d984-10e9-46ac-a11a-8b75d87600be.mirbase21.mirnas.quantification.txt	2025c64afa06716c139227921669aecd	50079	released
fe88a437-276f-4369-8283-eeb04eed5c4f	e996f720-0d29-4027-87ac-b6c4ec8ac4f8.mirbase21.mirnas.quantification.txt	f184f60fdf3711a4cb005f0f0a7fd631	50205	released
43fd0be6-5d62-4fc4-a204-f6c28733a9b1	0675f9ed-02b7-468e-9114-04e798b60c90.mirbase21.mirnas.quantification.txt	b456cb59e238dbaef0240b4bd5db9e60	50214	released
a24b26a7-ea8a-4640-8c67-99733722fa34	d00969cc-cb87-4d1c-bbd7-73fe817f98d5.mirbase21.mirnas.quantification.txt	a3eb66c58a9db23183599807a740a395	50033	released
53961771-683e-4b2a-ba2c-c8b77c858ec4	a95ad9cf-dadb-49d6-bcd1-0a726e858deb.mirbase21.mirnas.quantification.txt	fea06c26b500bdaba35a0cd5acd8cf5e	50040	released
fa67bc79-110b-471c-aebd-a8169a65bc30	00a99edf-57d6-49f2-b810-d9de193c2881.mirbase21.mirnas.quantification.txt	aa6c1d35324f03c77ff566f10345bb68	50057	released
47d8f933-f832-4df4-8106-b1065d163cc5	66bb76c6-c613-4d5a-bc0c-df86a7382c1e.mirbase21.mirnas.quantification.txt	4002a19ab460d5c3a2228b0269c819e2	50142	released
079b73c4-e100-4966-bcc7-d87e050485e8	f1d8d05e-48e0-4cf0-8b67-f2ecc514b0dc.mirbase21.mirnas.quantification.txt	50fb9de8ef3c23ba99f3889b7fb39477	50136	released
592d355a-2ce9-4ef6-907f-93c79666fe04	654c33a9-5d24-4e84-addd-8d55ecf6d3db.mirbase21.mirnas.quantification.txt	25c1cdef58e9e2217a4c65cd7a1d53b6	50271	released
