miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	105043	19400.435796	N
hsa-let-7a-2	100279	18520.570634	Y
hsa-let-7a-3	100566	18573.576785	N
hsa-let-7b	44299	8181.600919	N
hsa-let-7c	14964	2763.707446	Y
hsa-let-7d	17749	3278.070266	N
hsa-let-7e	9910	1830.282063	N
hsa-let-7f-1	86169	15914.588807	N
hsa-let-7f-2	92265	17040.461608	N
hsa-let-7g	82463	15230.126110	N
hsa-let-7i	29803	5504.328589	N
hsa-mir-1-1	1219	225.137622	N
hsa-mir-1-2	1257	232.155858	N
hsa-mir-100	44678	8251.598588	Y
hsa-mir-101-1	36993	6832.252710	N
hsa-mir-101-2	39269	7252.608106	N
hsa-mir-103a-1	37086	6849.428919	Y
hsa-mir-103a-2	38474	7105.779222	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	247	45.618534	Y
hsa-mir-106b	9242	1706.908862	N
hsa-mir-107	4136	763.879577	Y
hsa-mir-10a	46008	8497.236847	N
hsa-mir-10b	188579	34828.734727	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	7	1.292833	N
hsa-mir-1180	474	87.543259	N
hsa-mir-1181	4	0.738762	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	2	0.369381	N
hsa-mir-1185-2	2	0.369381	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1269	234.372143	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	18	3.324428	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	24	4.432570	N
hsa-mir-1229	6	1.108143	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	3	0.554071	N
hsa-mir-1236	2	0.369381	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	7	1.292833	N
hsa-mir-124-2	3	0.554071	N
hsa-mir-124-3	5	0.923452	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	54	9.973283	N
hsa-mir-1248	19	3.509118	N
hsa-mir-1249	64	11.820187	N
hsa-mir-1250	13	2.400975	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	7	1.292833	N
hsa-mir-1254-2	2	0.369381	N
hsa-mir-1255a	6	1.108143	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.184690	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	82091	15161.421274	N
hsa-mir-125b-1	28487	5261.275997	N
hsa-mir-125b-2	28652	5291.749916	N
hsa-mir-126	83352	15394.315894	N
