miRNA_ID	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped	reads_per_million_miRNA_mapped
hsa-let-7a-1	18138.57343	21601.046511	8647.992477	15709.546707	24246.349532	10154.532595	20059.640572	16570.178756	42131.725226	22423.849947	18272.336931	60280.415416	23961.001765	13977.908935	15641.989798	22360.016937	25505.992377	21841.592746	8959.902421	15224.142905	6659.492692	6734.592283	17380.955633	16608.407165	7277.16894	24323.681318	15355.420424	23340.15602	11937.10705	22105.076201	26171.152142	18078.101855	26409.387283	13045.217122	38500.87503	14330.974808	22315.697654	15451.539444	20243.722271	22000.08713	22961.83697	13728.156512	18678.67977	25627.027964	18721.558859	20945.077692	23792.000622	20542.032682	16978.133625	23361.953158	27528.18003	16393.090486	27292.583322	17285.160006	16734.305237	26571.577907	20864.793825	44858.938377	22490.807465	9827.902643	15052.429803	14801.483668	14392.166606	7872.163047	6265.529308	16312.093235	6179.035678	15964.487428	15517.931187	22700.87421	9171.944326	21841.471064	16251.494208	6895.445016	14621.193912	22737.257373	30751.287939	39901.801267	19550.16474	15755.89827	22270.350164	24915.444594	22720.731268	19293.806362	11691.970758	11153.089567	20455.211498	36619.234204	17174.909381	14468.899086	9118.122193	16162.268991	41226.069041	26139.809343	38057.481572	21362.791353	19631.115882	24964.870662	12614.464387	24040.076363	8857.645776	23216.439332	7492.944725	20928.754924	22818.968476	29608.35487	18788.570727	19194.699255	26259.365703	19883.022647	44054.246943	16514.098295	8903.605915	14716.452694	19902.358175	19974.430431	27601.165632	19487.528208	9887.551384	15215.828685	20956.550707	22322.360566	28672.30051	7942.073254	19145.479654	12104.864057	24134.635226	11317.761795	7976.149183	22690.409714	8664.949864	11602.048788	19472.287578	12257.320663	22019.335139	4710.766671	13381.141601	28989.727102	18358.979547	31350.413776	26434.571443	15401.464295	8574.414585	21411.32443	8273.610349	20167.709843	14781.791442	21327.43841	33849.881434	8005.5651	29053.60544	19057.748684	21065.26324	34042.31699	19090.738924	19831.806424	31205.250341	18566.307363	13842.693175	22541.475139	8629.696199	16773.603305	17524.103737	18923.544015	22073.879381	16263.786909	18777.786446	16124.655871	19775.280817	23107.913823	23916.797656	19515.1778	13168.725415	19250.784956	27486.78097	22312.412469	17118.659192	30817.860458	18811.575882	17825.824572	20484.344035	32695.092371	12002.102611	27739.992236	31621.455293	22449.347246	32624.895072	20927.090404	27858.035544	17074.324104	80402.006908	7012.445167	23548.761525	8448.572901	16635.546793	11260.106107	26318.776098	20521.784867	16968.345947	7212.605174	21566.979769	17338.52271	17178.480738	19919.716706	10656.876909	10951.885484	14507.393233	19347.59896	21983.682258	17145.170678	20538.91395	15257.064981	12662.653162	32459.635941	22320.676445	19266.778154	9079.85502	17906.745052	33383.593739	19831.176217	35205.656837	17469.24547	33699.340387	6494.508598	14337.290204	19400.435796	32821.033296	32910.817381	17203.492026	9470.400088	25678.075305	26041.97442	23655.625997	19377.467787	12801.309246	7241.788746	22055.690854	14856.447514	15740.025165	15261.539422	34164.743968	14517.557429	13215.789181	12721.888591	32633.214709	20631.111492	6500.593912	17745.047837	7059.706228	22921.129048	25577.697241	20854.44514	15241.019698	22357.001557	26730.550013	33436.176156	19006.843187	5646.08604	10802.301334	19043.69756	23938.555031	18903.01284	15708.042154	18495.836224	15463.567151	18960.09363	8245.894322	16557.95108	10848.094115	8954.936773	23645.627261	15295.89742	16775.482987	21626.6747	16801.454069	19951.82567	7717.523652	23074.445287	14768.306988	23514.104052	19035.829389	20506.849501	12137.513685	18650.764723	20451.92475	22517.832166	17087.908671	7367.723459	32754.073189	18480.372161	19239.490486	21466.928618	35278.770876	16480.973933	25179.420658	9101.399977	15272.978374	14749.27908	26181.519525	27980.623451	21017.460329	8668.857812	24083.93321	20398.92333	17617.433822	20333.330903	17006.997814	23639.737623	10555.71304	33300.029501	8902.450451	11434.203765	15825.87078	15589.011905	7727.977901	47261.913984	27855.652939	24705.395406	21661.919911	18059.457678	16041.323002	24703.661357	11569.647812	22373.677039	24797.000555	4732.806324	7199.437628	5356.3303	20111.42345	24461.795066	35137.056163	19844.267528	24256.564642	23509.196146	18789.830444	17324.082203	27992.658574	24652.852107	23904.557789	3999.488143
hsa-let-7a-2	17683.922205	21158.865725	8446.606101	15469.231185	23528.234519	9878.269852	19682.813311	16254.170874	41093.668673	21498.020294	17827.953154	58654.56889	23140.715405	13607.511567	15387.985204	21752.842948	24534.64763	21445.459166	9051.502959	14958.064013	6502.53809	6787.006261	16942.059679	16215.663268	6991.473064	23663.920684	14978.950594	22217.983018	11748.088866	21855.774614	25585.344376	17345.441253	25610.731032	12821.026129	37137.359917	14048.453894	21188.361017	14736.286644	19934.177925	21065.358402	21925.378791	13371.457255	18180.511957	24973.826785	18159.896011	20445.798688	23466.478389	20313.854465	16381.599954	22303.846175	26252.945551	15935.283491	26604.90693	16920.219309	16373.069796	25311.338968	19927.797668	43858.235683	21950.649074	9634.389593	14714.525114	14460.323944	14021.220578	7993.512124	5972.672235	15845.645366	5956.969797	15801.044903	15163.965558	21578.767989	8932.276978	20963.483479	16053.922284	6939.510915	14389.08289	22124.832783	29994.474958	38940.036861	19263.913338	15427.555849	21963.962013	24644.980925	21769.479375	18955.730796	11738.691215	10893.899643	20151.767735	35918.12841	16998.325293	14309.593281	8900.11763	15799.670473	39627.260467	25308.055588	36807.565066	21027.048672	19266.879741	23896.502078	12253.830022	23326.443414	8684.967346	23012.013178	7454.534918	20556.079658	21675.608792	28404.521832	18602.832225	18712.263846	25245.006306	19006.443678	42752.24351	16343.929012	8679.619403	14372.690321	19339.009712	19373.182648	27122.715511	19093.771044	9849.482657	14809.91285	20256.03198	21487.843808	27673.654982	7704.069972	18862.864794	11902.02053	23077.293343	11228.433793	7745.616457	21488.55596	8502.720627	11426.457412	19125.775654	11900.077474	21171.121479	4555.737383	12962.317186	27768.457747	18138.221093	29952.274446	25245.513229	14659.360555	8366.698054	21195.441975	7959.375284	19945.877589	14422.744062	20238.160508	32977.940753	7716.638563	28195.881796	18743.03504	20870.533872	33517.920209	18574.767027	19363.090241	30102.108105	18344.323016	13683.177359	21584.398409	8342.174795	16632.754462	16950.029513	18644.385617	21132.379203	15865.732524	18448.056105	15841.838788	19527.471808	22220.908826	23464.415756	19217.274146	12827.162031	19109.899193	26490.054379	21271.113561	16872.693053	30031.063233	18566.058829	17664.032695	20320.37508	31877.633381	11847.090914	26904.479324	30772.285422	21422.989382	31158.368686	20433.589772	27056.584983	16814.575299	77960.911201	6707.464072	22608.629055	8165.448456	16322.081228	10993.097052	25099.849481	20187.293482	16770.946035	6976.956534	20569.666751	17068.286844	16877.646033	19034.950288	10723.302543	10983.192813	14214.816429	19071.863893	21167.50204	16873.238694	20252.900528	14891.230787	12317.729598	31024.926978	22025.72431	18918.736068	8738.769657	17573.055646	31941.254436	18829.227985	34306.143043	17218.259782	32175.923609	6240.381619	13981.223952	18520.570634	31883.407729	32071.675026	16780.622668	9172.890899	24680.816959	25672.593398	23152.799726	19078.855078	12583.629762	6990.027976	21771.011664	14728.425492	15461.285136	14939.31882	32675.937656	14130.721742	12903.028392	12430.793181	31390.200554	20178.47933	6303.151556	17498.263787	6806.382783	21878.934883	24929.876223	20144.20627	14889.108872	21557.750881	26296.507708	31935.213598	18456.560798	5674.637368	10401.3392	18846.858271	22702.590316	18035.462569	15561.563285	17686.982213	15202.082043	18678.349713	8258.5583	16287.765403	10545.117258	8704.148707	22516.721963	15069.208617	16410.233131	20921.443279	16583.704749	19660.687129	7604.062744	22291.084475	14664.420876	22442.988082	18678.968741	20071.591539	11859.991037	17755.366492	20066.914059	21973.432344	16727.227405	7220.128062	31708.541309	17917.525984	18991.044839	21168.477214	33936.134605	16210.113632	24043.731797	8846.690996	15068.81664	14525.498848	25321.480268	26881.130576	20653.056239	8719.052785	22984.400875	19865.819769	17354.237331	19779.005956	16240.573643	22661.084517	10245.599144	32354.121238	8660.981697	11188.220018	15431.467592	15207.742186	7565.010412	46149.218692	26992.676801	24430.26584	21356.0135	17201.256601	15536.236826	23650.229571	11328.29514	21439.581062	24308.205055	4635.573123	6831.528742	5108.495843	19369.834325	23281.06101	33606.995292	19341.183285	23756.120994	22640.988538	18519.649488	16591.649353	27173.021366	24255.806005	23663.086376	3827.165411
hsa-let-7a-3	17732.447403	21232.279137	8447.199911	15516.919697	23661.282569	9916.368586	19809.25346	16305.291049	41287.161849	21488.241286	17888.756619	58711.381141	23342.801398	13701.258834	15461.707029	21748.472275	24616.510529	21540.111168	9050.64688	14933.034632	6518.384123	6938.934334	17029.64174	16341.596714	6954.046035	23767.224685	15077.181154	22293.558998	11837.920559	21774.463599	25517.149989	17328.313868	25679.475127	12818.371672	37132.629199	14073.185093	21230.11928	14846.960512	20040.476638	21137.029995	22124.093844	13387.934	18280.80919	24944.502221	18253.795152	20397.944774	23436.302892	20339.091525	16439.370663	22414.523257	26173.874444	15984.484243	26674.55775	16902.720174	16454.501288	25255.728373	19893.503286	44170.021937	22009.953061	9586.042402	14779.080971	14516.826802	14035.729717	8002.111665	6078.021593	15878.275071	6017.565061	15868.860093	15103.508618	21632.660802	8927.925982	20939.327547	16037.842039	6930.003263	14268.901294	22197.271901	30035.951177	38905.268222	19277.878768	15412.404961	21896.465383	24590.829009	21854.416484	19057.776647	11728.810755	10974.583218	20127.896826	35996.496575	16884.260988	14356.760624	8940.735893	15768.899035	39627.945005	25230.410284	36852.767053	20996.266294	19272.940367	24057.535237	12274.776968	23433.619935	8672.405289	22837.852715	7584.252249	20545.874089	21734.441577	28439.159423	18537.641215	18678.404978	25097.486857	19154.941899	42703.402728	16329.410878	8655.101851	14376.065268	19428.118099	19468.633805	27224.64526	19233.884559	9971.160271	14779.837329	20376.836317	21401.47655	27828.040603	7719.33936	18906.985739	11966.495112	23137.947231	11206.167282	7768.858497	21706.186333	8603.451199	11453.855722	19163.315768	11955.166377	21059.698893	4605.644071	13006.462418	27710.889495	18154.873299	30123.205566	25250.455997	14694.94466	8386.485845	21183.48015	8092.188581	19899.543898	14483.787967	20253.981755	33236.155294	7742.356272	28277.563354	18792.480495	20834.525838	33544.275639	18617.469676	19262.632893	30153.750956	18309.256267	13650.992734	21587.44573	8383.430977	16637.236016	16986.534095	18738.180995	21201.175997	15918.443632	18454.359317	15822.831235	19547.40626	22316.2688	23495.378153	19202.343414	12977.684411	19187.48286	26500.071731	21306.808382	16860.20005	30026.245014	18591.286827	17633.831544	20217.308879	31959.749565	11934.99993	27071.155719	30812.218529	21524.57429	31139.652761	20447.49326	27108.376602	16821.561208	78606.59618	6678.995131	22652.948868	8180.204656	16424.823679	11074.974327	25116.017298	20192.8002	16776.01427	7023.912752	20693.730569	17140.600742	16878.8871	18953.304634	10738.900465	11076.560688	14246.239772	19129.173258	21203.934918	16971.655529	20347.740921	14840.619292	12355.271403	31116.014071	22020.671597	18958.945476	8838.942553	17627.601738	32067.95824	18977.08853	34390.509595	17424.181089	32305.691352	6279.991763	14045.277472	18573.576785	31864.043043	31974.568516	16777.914637	9164.236729	24655.836059	25675.119211	23123.626889	19134.874186	12592.749615	7059.777537	21674.615586	14703.999676	15499.343684	14968.038638	32797.762388	14117.771657	12827.364946	12458.501387	31501.50998	20218.179323	6356.764302	17458.978943	6853.297732	21932.659434	24970.635831	20080.577576	14952.910046	21578.850855	26347.559823	32060.416399	18517.762937	5589.471442	10387.637651	18825.023539	22766.681731	18059.927599	15526.760053	17763.976715	15292.351838	18604.761106	8282.406051	16349.315099	10606.586737	8772.674162	22608.067197	15112.764544	16414.649991	20889.459276	16731.8185	19621.757847	7591.189295	22353.212699	14635.895562	22454.90325	18695.819739	20144.995577	11874.687609	17776.619713	20082.366764	21887.61376	16782.436244	7204.934418	31740.026137	17978.972073	19005.005277	21198.428291	33832.342074	16208.441655	23995.165367	8930.368171	15066.992605	14495.604197	25444.652324	26980.130741	20721.234094	8776.684051	22950.215619	19810.808642	17336.919198	19749.500743	16343.600445	22755.439764	10324.432418	32461.544271	8692.520762	11234.119745	15480.077112	15229.388467	7744.998004	46231.009891	27009.096335	24259.919869	21485.815792	17332.850424	15632.975536	23666.428585	11401.824119	21502.141442	24316.076761	4593.675889	6898.981772	5142.662055	19405.471068	23306.239886	33756.722008	19329.323418	23696.083014	22684.462384	18409.75877	16740.116635	27185.614873	24124.868826	23639.892412	3866.895106
hsa-let-7b	5641.356968	7422.456083	2482.294922	5055.630594	6265.142289	3058.971773	5939.83764	4998.530721	18160.990766	7542.707518	6104.385127	56875.991328	8686.997667	5471.492317	7483.330325	5808.363092	7790.576052	6210.103242	9847.143527	4868.171034	6101.153046	14268.920419	4666.912891	8022.789199	5980.682791	10604.075129	7905.22122	6414.159499	4038.966195	12490.3562	11120.249804	6108.408518	10184.003052	4522.751902	5548.369611	5966.637801	7232.640333	4522.800728	6524.538118	4954.615018	9434.531385	2288.664374	6931.542617	8474.937852	5721.290771	7221.564667	7028.944061	5685.706334	4079.128443	6460.928481	9088.554652	4072.862233	9960.067198	6810.859536	6193.065258	8967.44948	11624.414377	21599.799282	6830.301184	4605.536014	5540.264688	4403.243815	3433.27305	15951.431704	2852.351532	5502.894385	3390.602746	4706.849181	5052.639955	7016.672808	2502.139806	9926.960516	4556.137619	9956.578142	5428.427133	5511.570076	10331.162858	21129.25519	5374.934672	7752.277281	13834.481692	9901.396758	7390.512295	5600.837139	13078.481475	3678.944691	7939.302616	19394.279834	6277.064549	3676.521463	3114.862212	4991.732572	24949.655602	7360.084671	13652.919377	7279.674458	4629.794516	6075.953974	5817.113682	7575.482095	3183.384693	7075.445817	9112.558255	6166.686294	5272.163999	8108.448179	5206.414855	5496.185317	8208.367757	6443.67814	18984.593168	5843.758354	3088.156188	4492.696175	11421.991635	5561.589245	9116.266229	11553.930852	13853.458882	5548.000377	5486.274065	6603.519548	9569.056714	7647.639627	6831.779912	3875.221508	5730.389368	4811.923952	5916.102133	5750.479964	3914.390041	4733.701298	5089.423648	2580.19569	5905.304822	1840.176413	3668.218876	8113.599002	5733.416854	9752.829738	7144.986985	5758.817206	2201.419371	7987.195151	8688.801468	8184.885406	4701.258343	6051.776074	12584.915824	6336.962977	12098.021099	6419.690624	6841.136497	18232.448958	6920.816014	5500.739188	11055.275335	7711.296474	3950.265086	6390.778108	6693.517366	9891.216677	3768.542542	4788.787942	6131.469784	3953.022119	5652.018242	6628.788483	4940.634959	6225.128713	6457.668907	5648.260392	4342.906879	5873.19934	7785.15259	8179.513153	5343.517024	18648.289863	5503.199017	7726.910412	5565.574825	17065.681621	2522.43031	12326.178015	8867.097749	5572.57441	7918.780665	6031.040195	6792.701736	4659.347381	85607.718286	2467.863412	9391.154996	6869.010919	4344.222869	2724.895495	9077.859559	5992.143249	5260.514328	8872.014051	8069.636735	7316.946035	5492.343173	4880.030778	17184.876255	11914.793641	4860.172067	5444.530931	8301.810519	4999.603374	5567.810839	5617.569121	4135.394453	12645.750255	10734.568185	4795.765871	6757.891295	5699.108422	9727.606186	5321.020457	18949.648319	4580.068712	10055.23372	7329.340423	7790.252289	8181.600919	11547.599099	16527.528038	4797.37996	2633.870304	9947.914823	8127.147898	6727.276613	6129.837142	5819.036017	5787.726673	7875.352437	5830.169009	4952.854003	4454.579858	13351.179943	5205.933908	5494.686868	5437.496656	13118.728759	5464.495147	8051.418568	4784.705992	2014.059624	6878.191642	7641.945135	7189.667	5836.994408	6189.121608	5819.047266	10482.547285	6736.351207	7731.797125	1988.36881	4730.459222	6284.604219	6356.172736	5022.472814	4130.322734	7386.717827	6069.040198	14675.576844	5139.191432	4206.993676	3366.619778	6096.502708	4358.562444	7433.086091	5278.415992	6291.088594	6125.281953	3575.691408	7528.418836	5092.732328	6226.828481	6341.320404	6562.665415	4114.46946	9174.165689	8666.892025	6724.850028	6757.549608	2121.955146	13177.150026	8089.915291	5939.957575	6174.544474	10024.887219	7193.435857	8631.665982	3461.389555	5369.766279	6093.805254	8157.502417	9358.692447	5729.004305	11441.603354	6968.188097	7735.103949	5093.488079	4732.703968	6110.18197	6829.511371	3221.414233	14248.494109	6080.519163	3438.061928	5508.181351	5018.124456	7131.848783	27582.058137	8495.380451	7614.242202	6401.309392	6490.267141	5204.699897	6771.518365	2547.002062	6034.157133	8592.904943	1604.743083	6294.021039	6389.340556	8757.902017	5440.706637	33089.22944	6962.645261	8611.97911	6926.303898	6587.909017	3871.344661	9401.93554	9010.483778	9375.524744	2710.298101
