miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	41475	3999.488143	N
hsa-let-7a-2	39688	3827.165411	Y
hsa-let-7a-3	40100	3866.895106	N
hsa-let-7b	28106	2710.298101	N
hsa-let-7c	4929	475.309875	Y
hsa-let-7d	9988	963.155818	N
hsa-let-7e	5268	508.000085	N
hsa-let-7f-1	99770	9620.950741	N
hsa-let-7f-2	108821	10493.750432	N
hsa-let-7g	120508	11620.743028	N
hsa-let-7i	37619	3627.649052	N
hsa-mir-1-1	1130	108.967368	N
hsa-mir-1-2	1216	117.260460	N
hsa-mir-100	16514	1592.466478	Y
hsa-mir-101-1	17300	1668.261480	N
hsa-mir-101-2	18727	1805.868944	N
hsa-mir-103a-1	44835	4323.497309	Y
hsa-mir-103a-2	46274	4462.261948	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	1192	114.946109	Y
hsa-mir-106b	5288	509.928711	N
hsa-mir-107	4684	451.684206	Y
hsa-mir-10a	469207	45246.240698	N
hsa-mir-10b	1231035	118710.304658	N
hsa-mir-1178	1	0.096431	N
hsa-mir-1179	3	0.289294	N
hsa-mir-1180	1287	124.107082	N
hsa-mir-1181	2	0.192863	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	8	0.771450	N
hsa-mir-1185-2	22	2.121489	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	3	0.289294	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	17	1.639332	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	6	0.578588	N
hsa-mir-1229	17	1.639332	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	2	0.192863	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	1	0.096431	N
hsa-mir-124-2	1	0.096431	N
hsa-mir-124-3	2	0.192863	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	1	0.096431	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	9	0.867882	N
hsa-mir-1248	38	3.664389	N
hsa-mir-1249	108	10.414580	N
hsa-mir-1250	7	0.675019	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	9	0.867882	N
hsa-mir-1254-2	4	0.385725	N
hsa-mir-1255a	5	0.482156	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.096431	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	184382	17780.195846	N
hsa-mir-125b-1	23928	2307.408132	N
hsa-mir-125b-2	24442	2356.973820	N
hsa-mir-126	34261	3303.832749	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	3	0.289294	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	5	0.482156	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	0	0.000000	N
hsa-mir-1267	1	0.096431	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	1126	108.581643	N
hsa-mir-1270	33	3.182233	N
hsa-mir-1271	506	48.794237	N
hsa-mir-1272	1	0.096431	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	1	0.096431	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	0	0.000000	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	13	1.253607	N
hsa-mir-1277	2	0.192863	N
hsa-mir-1278	4	0.385725	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	3615	348.599147	N
hsa-mir-128-2	2059	198.552045	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	8	0.771450	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	45	4.339408	N
hsa-mir-1288	0	0.000000	N
hsa-mir-1289-1	3	0.289294	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	7	0.675019	N
hsa-mir-129-2	7	0.675019	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	42	4.050115	N
hsa-mir-1292	23	2.217920	N
hsa-mir-1293	3	0.289294	N
hsa-mir-1294	15	1.446469	N
hsa-mir-1295a	16	1.542901	N
hsa-mir-1295b	7	0.675019	N
hsa-mir-1296	471	45.419142	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	22	2.121489	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	618	59.594543	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	3	0.289294	N
hsa-mir-1304	0	0.000000	N
hsa-mir-1305	6	0.578588	N
hsa-mir-1306	51	4.917996	N
hsa-mir-1307	1490	143.682636	N
hsa-mir-130a	372	35.872443	N
hsa-mir-130b	675	65.091127	N
hsa-mir-132	1274	122.853475	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	166	16.007596	N
hsa-mir-133a-2	194	18.707672	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	77	7.425210	N
hsa-mir-1343	33	3.182233	N
hsa-mir-135a-1	49	4.725134	N
hsa-mir-135a-2	52	5.014428	N
hsa-mir-135b	4653	448.694836	N
hsa-mir-136	158	15.236145	N
hsa-mir-137	477	45.997730	N
hsa-mir-138-1	320	30.858016	N
hsa-mir-138-2	88	8.485954	N
hsa-mir-139	1094	105.495842	N
hsa-mir-140	48422	4669.396380	N
hsa-mir-141	2	0.192863	N
hsa-mir-142	3694	356.217220	N
hsa-mir-143	231584	22331.946041	N
hsa-mir-144	420	40.501146	N
hsa-mir-145	19722	1901.818087	N
hsa-mir-1468	100	9.643130	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	4678	451.105619	N
hsa-mir-146b	37083	3575.961876	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	15	1.446469	N
hsa-mir-148a	21206	2044.922135	N
hsa-mir-148b	4234	408.290122	N
hsa-mir-149	819	78.977234	N
hsa-mir-150	2831	272.997009	N
hsa-mir-151a	15469	1491.695770	N
hsa-mir-151b	61	5.882309	N
hsa-mir-152	9842	949.076849	N
hsa-mir-153-1	0	0.000000	N
hsa-mir-153-2	0	0.000000	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	3	0.289294	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	74	7.135916	N
hsa-mir-155	2035	196.237694	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1016	97.974200	N
hsa-mir-15b	6930	668.268905	N
hsa-mir-16-1	13942	1344.445176	N
hsa-mir-16-2	14693	1416.865082	N
hsa-mir-17	1495	144.164793	Y
hsa-mir-181a-1	15234	1469.034415	N
hsa-mir-181a-2	17271	1665.464972	N
hsa-mir-181b-1	2225	214.559641	N
hsa-mir-181b-2	2836	273.479165	N
hsa-mir-181c	574	55.351566	N
hsa-mir-181d	221	21.311317	N
hsa-mir-182	1351	130.278685	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	876	84.473818	N
hsa-mir-184	3	0.289294	N
hsa-mir-185	1715	165.379678	N
hsa-mir-186	7946	766.243105	N
hsa-mir-187	34	3.278664	N
hsa-mir-188	125	12.053912	N
hsa-mir-18a	82	7.907367	N
hsa-mir-18b	24	2.314351	N
hsa-mir-1908	5	0.482156	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	1124	108.388781	N
hsa-mir-190b	1	0.096431	N
hsa-mir-191	67963	6553.760401	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	3	0.289294	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	2356	227.192141	N
hsa-mir-193a	1204	116.103284	N
hsa-mir-193b	683	65.862577	N
hsa-mir-194-1	472	45.515573	N
hsa-mir-194-2	1632	157.375881	N
hsa-mir-195	9883	953.030532	N
hsa-mir-196a-1	278	26.807901	N
hsa-mir-196a-2	434	41.851184	N
hsa-mir-196b	898	86.595307	N
hsa-mir-197	1964	189.391072	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	32	3.085802	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	14561	1404.136151	Y
hsa-mir-199a-2	25379	2447.329948	Y
hsa-mir-199b	33055	3187.536602	Y
hsa-mir-19a	141	13.596813	N
hsa-mir-19b-1	921	88.813227	N
hsa-mir-19b-2	950	91.609734	N
hsa-mir-200a	2488	239.921073	N
hsa-mir-200b	12132	1169.904524	N
hsa-mir-200c	199	19.189829	N
hsa-mir-202	73	7.039485	N
hsa-mir-203a	34	3.278664	N
hsa-mir-203b	0	0.000000	N
hsa-mir-204	52372	5050.300012	N
hsa-mir-205	314	30.279428	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	2674	257.857295	N
hsa-mir-20b	1260	121.503437	N
hsa-mir-21	3564896	343767.553510	N
hsa-mir-210	250	24.107825	N
hsa-mir-211	501	48.312081	N
hsa-mir-2110	183	17.646928	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	5	0.482156	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	49	4.725134	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	92	8.871680	N
hsa-mir-214	2674	257.857295	N
hsa-mir-215	7	0.675019	N
hsa-mir-216a	20	1.928626	N
hsa-mir-216b	1	0.096431	N
hsa-mir-217	145	13.982538	N
hsa-mir-218-1	4502	434.133710	N
hsa-mir-218-2	4233	408.193690	N
hsa-mir-219a-1	7	0.675019	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	4	0.385725	N
hsa-mir-22	26650	2569.894129	N
hsa-mir-221	41037	3957.251234	N
hsa-mir-222	24007	2315.026205	N
hsa-mir-223	5282	509.350123	N
hsa-mir-224	2096	202.120004	N
hsa-mir-2276	2	0.192863	N
hsa-mir-2277	24	2.314351	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	140	13.500382	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	159378	15369.027636	Y
hsa-mir-23b	45556	4393.024276	Y
hsa-mir-23c	1	0.096431	N
hsa-mir-24-1	17739	1710.594820	N
hsa-mir-24-2	18500	1783.979039	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	12853	1239.431491	N
hsa-mir-2681	5	0.482156	N
hsa-mir-2682	9	0.867882	N
hsa-mir-26a-1	267564	25801.544193	N
hsa-mir-26a-2	273475	26371.549604	N
hsa-mir-26b	76108	7339.193335	N
hsa-mir-27a	17308	1669.032930	Y
hsa-mir-27b	94657	9127.897507	Y
hsa-mir-28	8009	772.318277	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	9	0.867882	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	22	2.121489	N
hsa-mir-29a	52962	5107.194479	N
hsa-mir-29b-1	457	44.069104	Y
hsa-mir-29b-2	579	55.833722	Y
hsa-mir-29c	3089	297.876284	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	88	8.485954	N
hsa-mir-301b	7	0.675019	N
hsa-mir-302a	8	0.771450	N
hsa-mir-302b	29	2.796508	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	2	0.192863	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	4	0.385725	N
hsa-mir-3065	18	1.735763	N
hsa-mir-3074	7	0.675019	N
hsa-mir-30a	1064614	102662.111381	Y
hsa-mir-30b	37396	3606.144872	Y
hsa-mir-30c-1	122070	11771.368718	Y
hsa-mir-30c-2	126759	12223.535081	Y
hsa-mir-30d	422978	40788.318158	N
hsa-mir-30e	47228	4554.257408	Y
hsa-mir-31	1483	143.007617	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	7	0.675019	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
