miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	83802	7277.168940	N
hsa-let-7a-2	80512	6991.473064	Y
hsa-let-7a-3	80081	6954.046035	N
hsa-let-7b	68872	5980.682791	N
hsa-let-7c	12914	1121.421442	Y
hsa-let-7d	13967	1212.861490	N
hsa-let-7e	7776	675.249584	N
hsa-let-7f-1	139391	12104.387195	N
hsa-let-7f-2	152861	13274.090371	N
hsa-let-7g	182862	15879.306778	N
hsa-let-7i	35611	3092.375637	N
hsa-mir-1-1	790	68.601745	N
hsa-mir-1-2	805	69.904310	N
hsa-mir-100	22788	1978.856421	Y
hsa-mir-101-1	23678	2056.141932	N
hsa-mir-101-2	24830	2156.178907	N
hsa-mir-103a-1	46624	4048.718702	Y
hsa-mir-103a-2	47988	4167.165260	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	478	41.508398	Y
hsa-mir-106b	9091	789.441097	N
hsa-mir-107	4727	410.481583	Y
hsa-mir-10a	1349810	117214.331478	N
hsa-mir-10b	1041782	90465.903109	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	6	0.521026	N
hsa-mir-1180	462	40.118995	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	11	0.955214	N
hsa-mir-1185-2	10	0.868377	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	3	0.260513	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	10	0.868377	N
hsa-mir-1224	1	0.086838	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	17	1.476240	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	7	0.607864	N
hsa-mir-1229	7	0.607864	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	3	0.260513	N
hsa-mir-1238	1	0.086838	N
hsa-mir-124-1	2	0.173675	N
hsa-mir-124-2	4	0.347351	N
hsa-mir-124-3	7	0.607864	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	3	0.260513	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	12	1.042052	N
hsa-mir-1248	17	1.476240	N
hsa-mir-1249	99	8.596928	N
hsa-mir-1250	15	1.302565	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	6	0.521026	N
hsa-mir-1254-2	13	1.128889	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	304943	26480.534211	N
hsa-mir-125b-1	41733	3623.995744	N
hsa-mir-125b-2	42378	3680.006030	N
hsa-mir-126	132084	11469.864469	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	3	0.260513	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	0	0.000000	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	0	0.000000	N
hsa-mir-1269b	0	0.000000	N
hsa-mir-127	423	36.732327	N
hsa-mir-1270	11	0.955214	N
hsa-mir-1271	711	61.741571	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	3	0.260513	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	3	0.260513	N
hsa-mir-1275	7	0.607864	N
hsa-mir-1276	3	0.260513	N
hsa-mir-1277	2	0.173675	N
hsa-mir-1278	4	0.347351	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	4748	412.305173	N
hsa-mir-128-2	2786	241.929699	N
hsa-mir-1281	3	0.260513	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	2	0.173675	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	16	1.389402	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	2	0.173675	N
hsa-mir-1287	46	3.994532	N
hsa-mir-1288	3	0.260513	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	14	1.215727	N
hsa-mir-129-2	10	0.868377	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	66	5.731285	N
hsa-mir-1292	0	0.000000	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	11	0.955214	N
hsa-mir-1295a	0	0.000000	N
hsa-mir-1295b	1	0.086838	N
hsa-mir-1296	669	58.094389	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	512	44.460878	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	4	0.347351	N
hsa-mir-1304	2	0.173675	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	99	8.596928	N
hsa-mir-1307	1335	115.928266	N
hsa-mir-130a	308	26.745997	N
hsa-mir-130b	834	72.422602	N
hsa-mir-132	1124	97.605521	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	5	0.434188	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	163	14.154537	N
hsa-mir-133a-2	161	13.980862	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	19	1.649915	N
hsa-mir-1343	30	2.605130	N
hsa-mir-135a-1	172	14.936076	N
hsa-mir-135a-2	162	14.067700	N
hsa-mir-135b	1486	129.040751	N
hsa-mir-136	37	3.212993	N
hsa-mir-137	6	0.521026	N
hsa-mir-138-1	50	4.341883	N
hsa-mir-138-2	13	1.128889	N
hsa-mir-139	4779	414.997140	N
hsa-mir-140	62199	5401.215137	N
hsa-mir-141	1	0.086838	N
hsa-mir-142	3649	316.870593	N
hsa-mir-143	268261	23295.155449	N
hsa-mir-144	9347	811.671536	N
hsa-mir-145	29708	2579.772975	N
hsa-mir-1468	299	25.964458	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	2404	208.757716	N
hsa-mir-146b	4933	428.370139	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	7	0.607864	N
hsa-mir-148a	27760	2410.613228	N
hsa-mir-148b	4345	377.309599	N
hsa-mir-149	300	26.051296	N
hsa-mir-150	1655	143.716315	N
hsa-mir-151a	26069	2263.770758	N
hsa-mir-151b	93	8.075902	N
hsa-mir-152	6141	533.270023	N
hsa-mir-153-1	5	0.434188	N
hsa-mir-153-2	0	0.000000	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	4	0.347351	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	26	2.257779	N
hsa-mir-155	1122	97.431846	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	1914	166.207267	N
hsa-mir-15b	16537	1436.034256	N
hsa-mir-16-1	43176	3749.302477	N
hsa-mir-16-2	47138	4093.353255	N
hsa-mir-17	3050	264.854840	Y
hsa-mir-181a-1	12662	1099.538354	N
hsa-mir-181a-2	15108	1311.943251	N
hsa-mir-181b-1	2812	244.187478	N
hsa-mir-181b-2	3681	319.649398	N
hsa-mir-181c	205	17.801719	N
hsa-mir-181d	167	14.501888	N
hsa-mir-182	82459	7160.545973	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	44308	3847.602699	N
hsa-mir-184	0	0.000000	N
hsa-mir-185	6086	528.493952	N
hsa-mir-186	8191	711.287210	N
hsa-mir-187	41	3.560344	N
hsa-mir-188	115	9.986330	N
hsa-mir-18a	241	20.927874	N
hsa-mir-18b	11	0.955214	N
hsa-mir-1908	3	0.260513	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	806	69.991148	N
hsa-mir-190b	2	0.173675	N
hsa-mir-191	67794	5887.071801	N
hsa-mir-1910	2	0.173675	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	2	0.173675	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	2470	214.489001	Y
hsa-mir-193a	1836	159.433930	N
hsa-mir-193b	3562	309.315718	N
hsa-mir-194-1	525	45.589767	N
hsa-mir-194-2	1407	122.180577	N
hsa-mir-195	5373	466.578706	N
hsa-mir-196a-1	381	33.085146	N
hsa-mir-196a-2	753	65.388752	N
hsa-mir-196b	1883	163.515299	N
hsa-mir-197	1381	119.922798	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	23	1.997266	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	12707	1103.446048	Y
hsa-mir-199a-2	23036	2000.392159	Y
hsa-mir-199b	31725	2754.924520	Y
hsa-mir-19a	216	18.756933	N
hsa-mir-19b-1	1191	103.423644	N
hsa-mir-19b-2	1205	104.639371	N
hsa-mir-200a	1601	139.027081	N
hsa-mir-200b	11998	1041.878153	N
hsa-mir-200c	185	16.064966	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	10	0.868377	N
hsa-mir-203b	0	0.000000	N
hsa-mir-204	3130	271.801852	N
hsa-mir-205	1	0.086838	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	8307	721.360378	N
hsa-mir-20b	426	36.992840	N
hsa-mir-21	1131832	98285.633700	N
hsa-mir-210	466	40.466346	N
hsa-mir-211	26	2.257779	N
hsa-mir-2110	224	19.451634	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	22	1.910428	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	209	18.149069	N
hsa-mir-214	2066	179.406590	N
hsa-mir-215	14	1.215727	Y
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	6	0.521026	N
hsa-mir-217	1	0.086838	N
hsa-mir-218-1	26885	2334.630283	N
hsa-mir-218-2	25246	2192.303370	N
hsa-mir-219a-1	2	0.173675	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	8	0.694701	N
hsa-mir-22	28275	2455.334619	N
hsa-mir-221	189904	16490.817526	N
hsa-mir-222	100201	8701.219600	N
hsa-mir-223	2279	197.903010	N
hsa-mir-224	3206	278.401513	N
hsa-mir-2276	11	0.955214	N
hsa-mir-2277	26	2.257779	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	236	20.493686	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	136603	11862.283820	Y
hsa-mir-23b	97473	8464.326485	Y
hsa-mir-23c	1	0.086838	N
hsa-mir-24-1	21586	1874.477563	N
hsa-mir-24-2	21687	1883.248166	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	24543	2131.256501	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	416497	36167.621678	N
hsa-mir-26a-2	427555	37127.872438	N
hsa-mir-26b	112605	9778.353839	N
hsa-mir-27a	19954	1732.758514	Y
hsa-mir-27b	207672	18033.748933	Y
hsa-mir-28	7124	618.631435	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	11	0.955214	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	12	1.042052	N
hsa-mir-29a	137842	11969.875671	N
hsa-mir-29b-1	902	78.327562	Y
hsa-mir-29b-2	1060	92.047911	Y
hsa-mir-29c	3185	276.577923	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	21	1.823591	N
hsa-mir-301b	0	0.000000	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	1	0.086838	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
